source_relation,amazon_order_id,marketplace_id,replaced_order_id,seller_order_id,buyer_info_purchase_order_number,purchase_date,sales_channel,order_channel,order_type,order_status,payment_method,order_total_amount,order_total_currency_code,promise_response_due_date,last_update_date,latest_delivery_date,latest_ship_date,number_of_items_shipped,number_of_items_unshipped,earliest_delivery_date,earliest_ship_date,easy_ship_shipment_status,electronic_invoice_status,fulfillment_channel,fulfillment_supply_source_id,has_regulated_items,is_access_point_order,is_business_order,is_estimated_ship_date_set,is_global_express_enabled,is_iba,is_ispu,is_premium_order,is_prime,is_replacement_order,is_sold_by_ab,ship_service_level,shipment_service_level_category,automated_shipping_setting_automated_carrier,automated_shipping_setting_automated_ship_method,automated_shipping_setting_has_automated_shipping_settings,default_ship_from_location_address_line_1,default_ship_from_location_address_line_2,default_ship_from_location_address_line_3,default_ship_from_location_address_type,default_ship_from_location_city,default_ship_from_location_country_code,default_ship_from_location_county,default_ship_from_location_district,default_ship_from_location_municipality,default_ship_from_location_name,default_ship_from_location_phone,default_ship_from_location_postal_code,default_ship_from_location_state_or_region,shipping_address_address_type,shipping_address_city,shipping_address_country_code,shipping_address_county,shipping_address_district,shipping_address_municipality,shipping_address_postal_code,shipping_address_state_or_region,methods,count_order_items,total_item_price_amount,item_price_currency_code,total_item_tax_amount,item_tax_currency_code,total_shipping_discount_amount,shipping_discount_currency_code,total_shipping_discount_tax_amount,shipping_discount_tax_currency_code,total_shipping_price_amount,shipping_price_currency_code,total_shipping_tax_amount,shipping_tax_currency_code,total_promotion_discount_amount,promotion_discount_currency_code,total_promotion_discount_tax_amount,promotion_discount_tax_currency_code,count_promotions_used
amazon_selling_partner.public,ORDER00096,MPIDRANDOM,REPLACED_ORDER_1313,SELLER_ORDER_6097,PO-6984,2025-01-20 18:11:28,Amazon.de,Amazon.com,SourcingOnDemandOrder,Pending,Invoice,260.900000,USD,2025-01-29 18:11:28,2024-12-31 18:11:28,2025-01-31 00:00:00,2025-02-10 00:00:00,1,8,2025-01-31 00:00:28.112,2025-01-20 00:00:28.112,PendingPickUp,Accepted,AFN,Source-95,f,t,t,t,f,t,t,t,f,t,t,Standard,Standard,DHL,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,GC,1,53.860000,USD,8.270000,,6.500000,USD,0.020000,USD,5.210000,USD,2.730000,USD,15.240000,USD,3.280000,USD,1
amazon_selling_partner.public,ORDER00097,MPIDRANDOM,REPLACED_ORDER_1909,SELLER_ORDER_3415,PO-2511,2025-01-05 18:11:28,Amazon.de,Amazon.com,SourcingOnDemandOrder,Shipped,Invoice,268.280000,USD,2025-02-01 18:11:28,2025-01-18 18:11:28,2025-02-02 00:00:00,2025-02-11 00:00:00,5,0,2025-02-02 00:00:28.112,2025-01-27 00:00:28.112,PendingPickUp,Accepted,AFN,Source-88,f,t,t,t,f,t,f,f,f,t,t,Two-Day,Standard,DHL,Standard,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,GC,2,565.030000,USD,47.450000,,9.580000,USD,1.530000,USD,21.980000,USD,4.500000,USD,37.660000,USD,8.940000,USD,1
amazon_selling_partner.public,ORDER00098,MPIDRANDOM,REPLACED_ORDER_1154,SELLER_ORDER_1570,PO-4845,2025-01-01 18:11:28,Amazon.de,Amazon.ca,SourcingOnDemandOrder,Shipped,Invoice,324.190000,USD,2025-01-29 18:11:28,2025-01-14 18:11:28,2025-02-07 00:00:00,2025-02-02 00:00:00,10,9,2025-02-07 00:00:28.112,2025-01-25 00:00:28.112,PickedUp,Accepted,AFN,Source-66,t,f,f,t,f,f,f,f,t,t,f,Standard,Standard,UPS,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,,GC,2,296.960000,USD,17.770000,,15.660000,USD,1.800000,USD,6.790000,USD,6.780000,USD,21.440000,USD,4.140000,USD,1
amazon_selling_partner.public,ORDER00099,MPIDRANDOM,REPLACED_ORDER_6866,SELLER_ORDER_4306,PO-2719,2025-01-25 18:11:28,Amazon.de,Amazon.ca,SourcingOnDemandOrder,Shipped,Invoice,139.740000,USD,2025-02-01 18:11:28,2025-01-28 18:11:28,2025-02-04 00:00:00,2025-02-07 00:00:00,1,10,2025-01-30 00:00:28.112,2025-01-24 00:00:28.112,PendingPickUp,Accepted,MFN,Source-90,t,t,t,t,f,t,f,t,f,f,t,Same-Day,Standard,UPS,Expedited,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,,GC,5,781.520000,USD,67.790000,,21.700000,USD,4.860000,USD,37.130000,USD,15.290000,USD,43.640000,USD,11.580000,USD,1
amazon_selling_partner.public,ORDER00100,MPIDRANDOM,REPLACED_ORDER_1271,SELLER_ORDER_3148,PO-7484,2025-11-02 00:00:14,Amazon.ca,Amazon.com,LongLeadTimeOrder,InvoiceUnconfirmed,GC,3819.660000,USD,2025-02-02 18:11:28,2025-12-26 00:00:14,2025-02-01 00:00:00,2025-02-04 00:00:00,5,5,2025-01-29 00:00:28.112,2025-01-27 00:00:28.112,PendingPickUp,NotRequired,MFN,Source-7,f,t,f,t,f,t,f,f,t,f,f,Two-Day,NextDay,UPS,Standard,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,4,1285.720000,USD,166.790000,,17.410000,USD,4.670000,USD,31.520000,USD,11.860000,USD,30.260000,USD,12.380000,USD,
amazon_selling_partner.public,ORDER00101,MPIDRANDOM,REPLACED_ORDER_5154,SELLER_ORDER_1303,PO-8946,2025-12-13 00:00:14,Amazon.com,Amazon.de,LongLeadTimeOrder,PartiallyShipped,GC,3190.950000,USD,2025-02-01 18:11:28,2025-12-02 00:00:14,2025-02-02 00:00:00,2025-02-09 00:00:00,10,2,2025-02-01 00:00:28.112,2025-01-20 00:00:28.112,Delivered,Processing,AFN,Source-35,t,f,f,f,t,t,t,f,t,f,f,Expedited,FreeEconomy,USPS,Same-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,490.520000,USD,39.370000,,0.360000,USD,0.820000,USD,0.940000,USD,0.320000,USD,16.330000,USD,4.420000,USD,
amazon_selling_partner.public,ORDER00102,MPIDRANDOM,REPLACED_ORDER_7547,SELLER_ORDER_8241,PO-9452,2025-12-18 00:00:14,Amazon.com,Amazon.com,LongLeadTimeOrder,Unfulfillable,GC,1074.990000,USD,2025-01-29 18:11:28,2025-12-14 00:00:14,2025-02-04 00:00:00,2025-02-06 00:00:00,8,2,2025-02-04 00:00:28.112,2025-01-27 00:00:28.112,Delivered,NotRequired,MFN,Source-44,t,f,f,f,t,t,f,f,f,t,f,Two-Day,NextDay,DHL,Expedited,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,5,954.470000,USD,84.180000,,28.270000,USD,5.590000,USD,41.690000,USD,13.230000,USD,58.340000,USD,13.020000,USD,
amazon_selling_partner.public,ORDER00103,MPIDRANDOM,REPLACED_ORDER_7853,SELLER_ORDER_5406,PO-6260,2025-12-01 00:00:14,Amazon.de,Amazon.ca,Preorder,PendingAvailability,PointsAccount,3548.230000,USD,2025-01-30 18:11:28,2025-12-03 00:00:14,2025-01-31 00:00:00,2025-02-09 00:00:00,6,2,2025-02-03 00:00:28.112,2025-01-18 00:00:28.112,Delivered,NotFound,AFN,Source-61,t,f,t,t,t,f,f,t,t,t,t,Expedited,Priority,FedEx,Standard,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,1122.230000,USD,59.450000,,28.320000,USD,7.170000,USD,57.370000,USD,13.900000,USD,53.970000,USD,14.690000,USD,
amazon_selling_partner.public,ORDER00104,MPIDRANDOM,REPLACED_ORDER_7064,SELLER_ORDER_6920,PO-3461,2025-11-01 00:00:14,Amazon.com,Amazon.ca,LongLeadTimeOrder,InvoiceUnconfirmed,PointsAccount,1927.720000,USD,2025-02-01 18:11:28,2025-12-04 00:00:14,2025-02-03 00:00:00,2025-02-03 00:00:00,7,3,2025-02-05 00:00:28.112,2025-01-27 00:00:28.112,Delivered,NotRequired,AFN,Source-3,f,f,f,t,f,t,t,t,t,t,t,Same-Day,Priority,UPS,Same-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,759.590000,USD,52.850000,,12.460000,USD,2.910000,USD,28.770000,USD,6.870000,USD,22.710000,USD,8.250000,USD,
amazon_selling_partner.public,ORDER00105,MPIDRANDOM,REPLACED_ORDER_5308,SELLER_ORDER_2787,PO-7431,2025-10-18 00:00:14,Amazon.de,Amazon.ca,StandardOrder,Shipped,COD,2945.350000,USD,2025-01-30 18:11:28,2025-12-15 00:00:14,2025-02-07 00:00:00,2025-02-03 00:00:00,9,3,2025-02-05 00:00:28.112,2025-01-20 00:00:28.112,AtDestinationFC,Accepted,AFN,Source-98,t,t,f,f,t,t,t,f,f,t,t,Two-Day,Expedited,FedEx,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,969.340000,USD,16.510000,,7.850000,USD,2.040000,USD,22.800000,USD,4.480000,USD,6.930000,USD,7.200000,USD,
amazon_selling_partner.public,ORDER00106,MPIDRANDOM,REPLACED_ORDER_4090,SELLER_ORDER_3183,PO-6262,2025-11-03 00:00:14,Amazon.com,Amazon.com,SourcingOnDemandOrder,Pending,COD,2801.420000,USD,2025-02-02 18:11:28,2025-12-14 00:00:14,2025-02-06 00:00:00,2025-02-06 00:00:00,1,5,2025-01-31 00:00:28.112,2025-01-18 00:00:28.112,Undeliverable,Accepted,MFN,Source-62,f,t,t,t,f,f,t,f,t,t,f,Expedited,Expedited,FedEx,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,288.680000,USD,38.080000,,7.080000,USD,0.250000,USD,0.260000,USD,2.710000,USD,3.120000,USD,0.860000,USD,
amazon_selling_partner.public,ORDER00107,MPIDRANDOM,REPLACED_ORDER_4767,SELLER_ORDER_4504,PO-6570,2025-10-10 00:00:14,Amazon.com,Amazon.com,StandardOrder,Shipped,COD,738.660000,USD,2025-01-29 18:11:28,2025-12-26 00:00:14,2025-02-07 00:00:00,2025-02-07 00:00:00,4,4,2025-01-30 00:00:28.112,2025-01-26 00:00:28.112,DroppedOff,Accepted,MFN,Source-88,t,t,t,t,f,f,t,f,f,f,f,Expedited,Expedited,USPS,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,27.370000,USD,38.870000,,8.810000,USD,1.310000,USD,14.350000,USD,1.950000,USD,13.170000,USD,2.130000,USD,
amazon_selling_partner.public,ORDER00108,MPIDRANDOM,REPLACED_ORDER_8239,SELLER_ORDER_9531,PO-8101,2025-12-26 00:00:14,Amazon.com,Amazon.de,Preorder,Pending,Invoice,4477.770000,USD,2025-01-31 18:11:28,2025-12-01 00:00:14,2025-01-29 00:00:00,2025-02-11 00:00:00,1,5,2025-02-03 00:00:28.112,2025-01-25 00:00:28.112,PendingSchedule,NotFound,MFN,Source-67,t,f,f,t,f,f,f,f,f,t,f,Expedited,SameDay,DHL,Expedited,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,374.270000,USD,22.460000,,4.850000,USD,1.740000,USD,16.330000,USD,0.440000,USD,16.150000,USD,3.670000,USD,
amazon_selling_partner.public,ORDER00109,MPIDRANDOM,REPLACED_ORDER_4767,SELLER_ORDER_6484,PO-6570,2025-11-12 00:00:14,Amazon.com,Amazon.com,StandardOrder,Shipped,COD,3123.110000,USD,2025-01-29 18:11:28,2025-11-27 00:00:14,2025-02-07 00:00:00,2025-02-07 00:00:00,4,5,2025-01-30 00:00:28.112,2025-01-26 00:00:28.112,DroppedOff,Accepted,MFN,Source-88,t,t,t,t,f,f,t,f,f,f,f,Expedited,Expedited,USPS,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,4,1253.220000,USD,142.540000,,18.480000,USD,3.830000,USD,42.040000,USD,6.480000,USD,50.290000,USD,8.960000,USD,
amazon_selling_partner.public,ORDER00110,MPIDRANDOM,REPLACED_ORDER_4352,SELLER_ORDER_7347,PO-5419,2025-11-01 00:00:14,Amazon.ca,Amazon.de,Preorder,Pending,Invoice,3339.680000,USD,2025-01-30 18:11:28,2025-12-13 00:00:14,2025-02-03 00:00:00,2025-02-11 00:00:00,3,3,2025-01-31 00:00:28.112,2025-01-26 00:00:28.112,PickedUp,NotFound,MFN,Source-52,t,t,t,t,f,f,t,f,t,f,f,Expedited,SameDay,DHL,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,386.680000,USD,49.600000,,0.900000,USD,1.670000,USD,7.040000,USD,3.990000,USD,11.590000,USD,1.150000,USD,
amazon_selling_partner.public,ORDER00111,MPIDRANDOM,REPLACED_ORDER_4580,SELLER_ORDER_4631,PO-9252,2025-12-25 00:00:14,Amazon.com,Amazon.de,Preorder,PendingAvailability,PointsAccount,2109.410000,USD,2025-01-31 18:11:28,2025-12-16 00:00:14,2025-02-07 00:00:00,2025-02-10 00:00:00,0,1,2025-01-31 00:00:28.112,2025-01-20 00:00:28.112,PickedUp,NotFound,MFN,Source-41,t,f,t,t,t,f,t,t,f,t,f,Standard,Priority,FedEx,Two-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,427.380000,USD,77.170000,,9.910000,USD,2.270000,USD,23.360000,USD,5.530000,USD,30.140000,USD,9.380000,USD,
amazon_selling_partner.public,ORDER00112,MPIDRANDOM,REPLACED_ORDER_1702,SELLER_ORDER_6128,PO-2685,2025-10-06 00:00:14,Amazon.de,Amazon.ca,StandardOrder,Pending,COD,3928.260000,USD,2025-01-31 18:11:28,2025-12-14 00:00:14,2025-01-29 00:00:00,2025-02-12 00:00:00,9,0,2025-02-04 00:00:28.112,2025-01-24 00:00:28.112,Delivered,Processing,AFN,Source-58,t,f,f,t,f,f,f,t,t,t,f,Same-Day,FreeEconomy,DHL,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,1052.460000,USD,163.300000,,27.540000,USD,4.160000,USD,34.270000,USD,11.710000,USD,48.930000,USD,9.570000,USD,
amazon_selling_partner.public,ORDER00113,MPIDRANDOM,REPLACED_ORDER_3263,SELLER_ORDER_1400,PO-3854,2025-12-07 00:00:14,Amazon.com,Amazon.com,StandardOrder,Canceled,COD,1435.290000,USD,2025-02-01 18:11:28,2025-12-12 00:00:14,2025-01-30 00:00:00,2025-02-12 00:00:00,8,0,2025-02-06 00:00:28.112,2025-01-25 00:00:28.112,Delivered,Accepted,MFN,Source-2,f,f,f,t,t,f,t,t,t,f,f,Two-Day,Expedited,USPS,Expedited,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,478.940000,USD,24.630000,,0.140000,USD,0.210000,USD,11.350000,USD,0.730000,USD,19.820000,USD,-3001.970000,USD,
amazon_selling_partner.public,ORDER00114,MPIDRANDOM,REPLACED_ORDER_7853,SELLER_ORDER_9526,PO-6260,2025-09-30 00:00:14,Amazon.de,Amazon.ca,Preorder,PendingAvailability,PointsAccount,4772.240000,USD,2025-01-30 18:11:28,2025-11-28 00:00:14,2025-01-31 00:00:00,2025-02-09 00:00:00,1,3,2025-02-03 00:00:28.112,2025-01-18 00:00:28.112,Delivered,NotFound,AFN,Source-61,t,f,t,t,t,f,f,t,t,t,t,Expedited,Priority,FedEx,Standard,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,244.160000,USD,48.390000,,2.690000,USD,0.330000,USD,1.110000,USD,0.890000,USD,9.150000,USD,3.590000,USD,
amazon_selling_partner.public,ORDER00115,MPIDRANDOM,REPLACED_ORDER_5227,SELLER_ORDER_2554,PO-8339,2025-12-04 00:00:14,Amazon.ca,Amazon.ca,LongLeadTimeOrder,PartiallyShipped,GC,1139.630000,USD,2025-01-28 18:11:28,2025-12-13 00:00:14,2025-02-07 00:00:00,2025-02-05 00:00:00,10,1,2025-02-06 00:00:28.112,2025-01-23 00:00:28.112,PendingPickUp,Processing,AFN,Source-52,t,f,f,f,f,t,t,f,f,f,f,Two-Day,FreeEconomy,USPS,Two-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,3,544.910000,USD,94.680000,,15.570000,USD,3.740000,USD,40.310000,USD,2.760000,USD,37.860000,USD,3.560000,USD,
amazon_selling_partner.public,ORDER00116,MPIDRANDOM,REPLACED_ORDER_1154,SELLER_ORDER_7311,PO-4845,2025-11-04 00:00:14,Amazon.de,Amazon.ca,SourcingOnDemandOrder,Shipped,Invoice,4767.730000,USD,2025-01-29 18:11:28,2025-12-22 00:00:14,2025-02-07 00:00:00,2025-02-02 00:00:00,6,5,2025-02-07 00:00:28.112,2025-01-25 00:00:28.112,PickedUp,Accepted,AFN,Source-66,t,f,f,t,f,f,f,f,t,t,f,Standard,Standard,UPS,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,,,3,414.500000,USD,50.530000,,20.030000,USD,3.120000,USD,26.910000,USD,11.490000,USD,33.890000,USD,3.990000,USD,
amazon_selling_partner.public,ORDER00117,MPIDRANDOM,REPLACED_ORDER_6834,SELLER_ORDER_9080,PO-5178,2025-10-05 00:00:14,Amazon.ca,Amazon.com,LongLeadTimeOrder,PartiallyShipped,GC,2183.520000,USD,2025-01-29 18:11:28,2025-12-04 00:00:14,2025-01-30 00:00:00,2025-02-02 00:00:00,3,5,2025-01-31 00:00:28.112,2025-01-19 00:00:28.112,OutForDelivery,Processing,MFN,Source-65,f,f,f,f,t,f,f,f,t,f,t,Two-Day,FreeEconomy,UPS,Standard,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,467.350000,USD,60.270000,,-3990.230000,USD,1.850000,USD,-984.760000,USD,-3121.530000,USD,6.090000,USD,3008.770000,USD,
amazon_selling_partner.public,ORDER00118,MPIDRANDOM,REPLACED_ORDER_2235,SELLER_ORDER_8538,PO-1090,2025-12-09 00:00:14,Amazon.com,Amazon.com,LongLeadTimeOrder,InvoiceUnconfirmed,PointsAccount,1421.060000,USD,2025-01-30 18:11:28,2025-12-24 00:00:14,2025-02-04 00:00:00,2025-02-10 00:00:00,2,3,2025-01-31 00:00:28.112,2025-01-22 00:00:28.112,PendingPickUp,NotRequired,MFN,Source-83,t,t,f,f,f,f,t,t,t,t,t,Standard,NextDay,UPS,Expedited,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,3,744.440000,USD,60.600000,,13.470000,USD,2.470000,USD,30.000000,USD,5.880000,USD,22.120000,USD,8.560000,USD,
amazon_selling_partner.public,ORDER00119,MPIDRANDOM,REPLACED_ORDER_9607,SELLER_ORDER_6982,PO-2976,2025-11-21 00:00:14,Amazon.ca,Amazon.com,StandardOrder,Canceled,COD,1470.880000,USD,2025-01-28 18:11:28,2025-12-10 00:00:14,2025-02-04 00:00:00,2025-02-10 00:00:00,1,5,2025-02-07 00:00:28.112,2025-01-21 00:00:28.112,Undeliverable,Accepted,AFN,Source-88,t,f,f,t,t,t,t,f,f,f,t,Standard,Standard,DHL,Expedited,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,742.570000,USD,76.630000,,11.470000,USD,4.440000,USD,26.360000,USD,2.510000,USD,40.080000,USD,6.920000,USD,
amazon_selling_partner.public,ORDER00120,MPIDRANDOM,REPLACED_ORDER_5736,SELLER_ORDER_4183,PO-7359,2025-11-21 00:00:14,Amazon.ca,Amazon.com,StandardOrder,Canceled,COD,1263.150000,USD,2025-01-29 18:11:28,2025-12-14 00:00:14,2025-01-29 00:00:00,2025-02-06 00:00:00,5,5,2025-01-31 00:00:28.112,2025-01-22 00:00:28.112,Delivered,Processing,AFN,Source-35,t,f,f,t,f,t,t,t,f,t,f,Standard,FreeEconomy,UPS,Expedited,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,454.370000,USD,45.490000,,8.970000,USD,1.160000,USD,13.190000,USD,5.640000,USD,10.810000,USD,6.340000,USD,
amazon_selling_partner.public,ORDER00121,MPIDRANDOM,REPLACED_ORDER_6401,SELLER_ORDER_2725,PO-1335,2025-11-11 00:00:14,Amazon.ca,Amazon.de,StandardOrder,Shipped,COD,2741.270000,USD,2025-01-30 18:11:28,2025-12-18 00:00:14,2025-02-05 00:00:00,2025-02-10 00:00:00,4,5,2025-02-05 00:00:28.112,2025-01-18 00:00:28.112,Lost,Accepted,MFN,Source-92,t,f,f,f,f,t,t,t,t,f,t,Two-Day,Expedited,DHL,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,126.100000,USD,47.390000,,7.400000,USD,1.590000,USD,13.750000,USD,1.700000,USD,14.950000,USD,2.850000,USD,
amazon_selling_partner.public,ORDER00122,MPIDRANDOM,REPLACED_ORDER_5451,SELLER_ORDER_9275,PO-7341,2025-09-28 00:00:14,Amazon.de,Amazon.com,StandardOrder,PartiallyShipped,GC,3026.130000,USD,2025-02-01 18:11:28,2025-12-25 00:00:14,2025-01-31 00:00:00,2025-02-12 00:00:00,9,0,2025-02-06 00:00:28.112,2025-01-21 00:00:28.112,PickedUp,Processing,MFN,Source-83,t,t,t,f,t,t,f,f,f,f,t,Same-Day,Standard,USPS,Same-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,480.590000,USD,91.230000,,11.910000,USD,1.830000,USD,28.640000,USD,4.840000,USD,24.340000,USD,5.370000,USD,
amazon_selling_partner.public,ORDER00123,MPIDRANDOM,REPLACED_ORDER_8797,SELLER_ORDER_9846,PO-5152,2025-10-31 00:00:14,Amazon.ca,Amazon.ca,Preorder,Unshipped,PointsAccount,4563.670000,USD,2025-02-02 18:11:28,2025-12-03 00:00:14,2025-02-02 00:00:00,2025-02-08 00:00:00,7,2,2025-01-31 00:00:28.112,2025-01-24 00:00:28.112,PendingPickUp,NotFound,MFN,Source-47,t,t,t,t,f,t,t,f,t,t,f,Standard,Priority,FedEx,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,1058.940000,USD,80.100000,,19.600000,USD,3.230000,USD,33.060000,USD,12.020000,USD,29.690000,USD,9.790000,USD,
amazon_selling_partner.public,ORDER00124,MPIDRANDOM,REPLACED_ORDER_2469,SELLER_ORDER_7538,PO-1853,2025-12-09 00:00:14,Amazon.de,Amazon.de,SourcingOnDemandOrder,Unshipped,Invoice,4417.830000,USD,2025-02-01 18:11:28,2025-12-08 00:00:14,2025-01-31 00:00:00,2025-02-03 00:00:00,6,0,2025-02-07 00:00:28.112,2025-01-20 00:00:28.112,PendingPickUp,Accepted,AFN,Source-81,t,f,t,t,f,t,t,f,t,t,t,Standard,Scheduled,UPS,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,137.090000,USD,5.880000,,7.610000,USD,0.670000,USD,19.400000,USD,4.800000,USD,3.150000,USD,3.730000,USD,
amazon_selling_partner.public,ORDER00125,MPIDRANDOM,REPLACED_ORDER_7459,SELLER_ORDER_9195,PO-7273,2025-10-25 00:00:14,Amazon.com,Amazon.ca,SourcingOnDemandOrder,Shipped,COD,1749.150000,USD,2025-02-01 18:11:28,2025-12-27 00:00:14,2025-02-06 00:00:00,2025-02-06 00:00:00,7,0,2025-02-01 00:00:28.112,2025-01-26 00:00:28.112,ReturningToSeller,Accepted,AFN,Source-90,t,t,f,f,f,t,t,f,f,f,f,Same-Day,Standard,USPS,Two-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,4,1351.720000,USD,73.690000,,15.470000,USD,3.440000,USD,32.510000,USD,9.590000,USD,63.640000,USD,10.470000,USD,
amazon_selling_partner.public,ORDER00126,MPIDRANDOM,REPLACED_ORDER_5047,SELLER_ORDER_1921,PO-9596,2025-10-27 00:00:14,Amazon.ca,Amazon.de,LongLeadTimeOrder,PartiallyShipped,GC,3137.970000,USD,2025-02-02 18:11:28,2025-12-25 00:00:14,2025-02-06 00:00:00,2025-02-02 00:00:00,0,3,2025-01-30 00:00:28.112,2025-01-24 00:00:28.112,LabelCanceled,Processing,MFN,Source-47,f,f,t,f,f,t,f,f,t,f,t,Same-Day,FreeEconomy,UPS,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,1,154.560000,USD,2.130000,,9.480000,USD,0.360000,USD,2.640000,USD,2.350000,USD,3.830000,USD,2.620000,USD,
amazon_selling_partner.public,ORDER00127,MPIDRANDOM,REPLACED_ORDER_7686,SELLER_ORDER_4837,PO-1416,2025-10-19 00:00:14,Amazon.de,Amazon.com,LongLeadTimeOrder,PartiallyShipped,GC,3074.400000,USD,2025-01-28 18:11:28,2025-12-12 00:00:14,2025-02-04 00:00:00,2025-02-02 00:00:00,3,4,2025-02-04 00:00:28.112,2025-01-18 00:00:28.112,Delivered,Processing,AFN,Source-62,t,t,f,t,t,t,t,t,f,t,f,Same-Day,FreeEconomy,DHL,Standard,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,631.070000,USD,97.250000,,-3990.410000,USD,2.250000,USD,-971.040000,USD,-3119.180000,USD,5.800000,USD,3008.100000,USD,
amazon_selling_partner.public,ORDER00128,MPIDRANDOM,REPLACED_ORDER_3257,SELLER_ORDER_5715,PO-1819,2025-12-12 00:00:14,Amazon.com,Amazon.ca,SourcingOnDemandOrder,Canceled,Invoice,4898.140000,USD,2025-02-02 18:11:28,2025-11-30 00:00:14,2025-01-30 00:00:00,2025-02-09 00:00:00,3,0,2025-01-30 00:00:28.112,2025-01-18 00:00:28.112,Delivered,Accepted,MFN,Source-14,f,t,t,t,f,t,f,f,f,t,f,Same-Day,Standard,UPS,Expedited,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,544.520000,USD,46.240000,,5.930000,USD,2.570000,USD,27.310000,USD,5.850000,USD,31.230000,USD,8.300000,USD,
