date,id,avg_cpa_amount,avg_cpa_currency,avg_cpt_amount,avg_cpt_currency,conversion_rate,conversions,impressions,lat_off_installs,lat_on_installs,local_spend_amount,local_spend_currency,new_downloads,redownloads,tap_through_rate,taps,tap_installs,tap_new_downloads,tap_redownloads
2023-06-25,983951533,2.0088,USD,0.8035,USD,0.4,8,136,0,0,16.07,USD,8,0,0.1471,20,8,8,0
2024-05-23,983951534,0,USD,0.2186,USD,0,0,72,0,0,1.53,USD,0,0,0.0972,7,0,0,0
2025-02-28,983951534,0,USD,2.202,USD,0,0,108,0,0,11.01,USD,0,0,0.0463,5,0,0,0
2022-11-08,983951534,16.54,USD,2.0675,USD,0.125,1,160,0,0,16.54,USD,1,0,0.05,8,1,1,0
2025-10-10,983951534,8.94,USD,4.47,USD,0.5,2,150,0,0,17.88,USD,2,0,0.0267,4,2,2,0
2025-01-18,983951534,0,USD,1.485,USD,0,0,175,0,0,8.91,USD,0,0,0.0343,6,0,0,0
2023-11-24,983951534,11.37,USD,3.79,USD,0.3333,1,92,0,0,11.37,USD,1,0,0.0326,3,1,1,0
2025-09-05,983951534,2.72,USD,0.4533,USD,0.1667,1,77,0,0,2.72,USD,1,0,0.0779,6,1,1,0
2022-02-02,983951535,2.9367,USD,0.881,USD,0.3,6,161,0,0,17.62,USD,6,0,0.1242,20,6,6,0
2022-03-02,983951535,16.47,USD,8.235,USD,0.5,1,19,0,0,16.47,USD,1,0,0.1053,2,1,1,0
2025-02-14,983951535,3.405,USD,1.362,USD,0.4,2,63,0,0,6.81,USD,2,0,0.0794,5,2,2,0
2025-08-24,983951535,0,USD,1.394,USD,0,0,117,0,0,6.97,USD,0,0,0.0427,5,0,0,0
2024-08-29,983951535,0,USD,1.24,USD,0,0,200,0,0,4.96,USD,0,0,0.02,4,0,0,0
2023-12-11,983951535,8.035,USD,1.0713,USD,0.1333,2,134,0,0,16.07,USD,2,0,0.1119,15,2,2,0
2022-07-16,983951535,0.9667,USD,0.2417,USD,0.25,3,137,0,0,2.9,USD,3,0,0.0876,12,3,3,0
2025-09-10,983951535,1.5,USD,0.4091,USD,0.2727,3,109,0,0,4.5,USD,3,0,0.1009,11,3,3,0
2022-05-12,983951536,0,USD,10,USD,0,0,50,0,0,10,USD,0,0,0.02,1,0,0,0
2023-12-02,983951536,9.74,USD,3.896,USD,0.4,2,184,0,0,19.48,USD,2,0,0.0272,5,2,2,0
2025-08-24,983951536,0.5238,USD,0.2619,USD,0.5,8,171,0,0,4.19,USD,8,0,0.0936,16,8,8,0
2025-11-17,983951536,0,USD,0.4147,USD,0,0,139,0,0,7.05,USD,0,0,0.1223,17,0,0,0
2023-06-23,983951536,0,USD,3.72,USD,0,0,65,0,0,18.6,USD,0,0,0.0769,5,0,0,0
2024-02-17,983951536,5.2167,USD,1.7389,USD,0.3333,3,169,0,0,15.65,USD,3,0,0.0533,9,3,3,0
2025-05-03,983951537,3.245,USD,0.3245,USD,0.1,2,190,0,0,6.49,USD,2,0,0.1053,20,2,2,0
2024-07-28,983951537,0,USD,0.7486,USD,0,0,83,0,0,5.24,USD,0,0,0.0843,7,0,0,0
2022-11-23,983951537,5.32,USD,0.5911,USD,0.1111,2,184,0,0,10.64,USD,2,0,0.0978,18,2,2,0
2024-03-08,983951537,0.55,USD,0.22,USD,0.4,2,52,0,0,1.1,USD,2,0,0.0962,5,2,2,0
2024-06-05,983951537,0,USD,1.215,USD,0,0,45,0,0,4.86,USD,0,0,0.0889,4,0,0,0
2023-12-06,983951537,15.04,USD,15.04,USD,1,1,79,0,0,15.04,USD,1,0,0.0127,1,1,1,0
2024-07-27,983951538,0,USD,1.89,USD,0,0,68,0,0,1.89,USD,0,0,0.0147,1,0,0,0
2024-02-03,983951538,6.93,USD,0.5331,USD,0.0769,1,110,0,0,6.93,USD,1,0,0.1182,13,1,1,0
2023-12-02,983951538,3.15,USD,0.3937,USD,0.125,1,101,0,0,3.15,USD,1,0,0.0792,8,1,1,0
2025-05-04,983951538,1.5467,USD,0.58,USD,0.375,3,88,0,0,4.64,USD,3,0,0.0909,8,3,3,0
2024-07-18,983951538,0.1414,USD,0.0367,USD,0.2593,7,199,0,0,0.99,USD,7,0,0.1357,27,7,7,0
2025-01-16,983951538,0,USD,1.8267,USD,0,0,31,0,0,5.48,USD,0,0,0.0968,3,0,0,0
2024-08-17,983951539,16.51,USD,16.51,USD,1,1,13,0,0,16.51,USD,1,0,0.0769,1,1,1,0
2022-01-06,983951539,17.9,USD,8.95,USD,0.5,1,57,0,0,17.9,USD,1,0,0.0351,2,1,1,0
2022-04-10,983951539,0,USD,0.798,USD,0,0,76,0,0,3.99,USD,0,0,0.0658,5,0,0,0
2022-06-26,983951539,1.2183,USD,0.5623,USD,0.4615,6,145,0,0,7.31,USD,6,0,0.0897,13,6,6,0
2022-07-16,983951539,0,USD,6.1733,USD,0,0,104,0,0,18.52,USD,0,0,0.0288,3,0,0,0
2022-03-04,983951539,19.68,USD,9.84,USD,0.5,1,109,0,0,19.68,USD,1,0,0.0183,2,1,1,0
2023-09-15,983951539,5.995,USD,0.9992,USD,0.1667,2,100,0,0,11.99,USD,2,0,0.12,12,2,2,0
2023-10-31,983951539,2.69,USD,1.2227,USD,0.4545,5,181,0,0,13.45,USD,5,0,0.0608,11,5,5,0
2025-07-07,983951539,0,USD,9.19,USD,0,0,66,0,0,18.38,USD,0,0,0.0303,2,0,0,0
2022-09-18,983951540,0,USD,2.446,USD,0,0,65,0,0,12.23,USD,0,0,0.0769,5,0,0,0
2024-11-26,983951540,4.73,USD,1.1825,USD,0.25,1,39,0,0,4.73,USD,1,0,0.1026,4,1,1,0
2022-05-08,983951540,0,USD,0.8633,USD,0,0,24,0,0,2.59,USD,0,0,0.125,3,0,0,0
2022-09-30,983951540,3.415,USD,0.9757,USD,0.2857,2,47,0,0,6.83,USD,2,0,0.1489,7,2,2,0
2024-07-20,983951541,4.6267,USD,1.735,USD,0.375,3,154,0,0,13.88,USD,3,0,0.0519,8,3,3,0
2023-12-25,983951541,0,USD,0.6233,USD,0,0,107,0,0,5.61,USD,0,0,0.0841,9,0,0,0
2022-06-03,983951541,3.17,USD,0.9754,USD,0.3077,4,192,0,0,12.68,USD,4,0,0.0677,13,4,4,0
2024-09-04,983951541,0,USD,0.3057,USD,0,0,97,0,0,2.14,USD,0,0,0.0722,7,0,0,0
2023-01-23,983951541,0,USD,0.48,USD,0,0,19,0,0,0.96,USD,0,0,0.1053,2,0,0,0
2023-11-20,983951541,3.294,USD,0.915,USD,0.2778,5,170,0,0,16.47,USD,5,0,0.1059,18,5,5,0
2023-08-23,983951541,0.2817,USD,0.1408,USD,0.5,6,81,0,0,1.69,USD,6,0,0.1481,12,6,6,0
2025-01-28,983951541,0,USD,5.5033,USD,0,0,75,0,0,16.51,USD,0,0,0.04,3,0,0,0
2024-09-21,983951542,1.68,USD,0.0764,USD,0.0455,1,178,0,0,1.68,USD,1,0,0.1236,22,1,1,0
2023-01-16,983951542,0.82,USD,0.3417,USD,0.4167,5,157,0,0,4.1,USD,5,0,0.0764,12,5,5,0
2025-09-12,983951542,8.975,USD,3.59,USD,0.4,2,116,0,0,17.95,USD,2,0,0.0431,5,2,2,0
2023-07-14,983951542,0,USD,6.235,USD,0,0,22,0,0,12.47,USD,0,0,0.0909,2,0,0,0
2023-06-02,983951543,0,USD,2.66,USD,0,0,182,0,0,13.3,USD,0,0,0.0275,5,0,0,0
2025-09-17,983951543,1.1533,USD,0.4325,USD,0.375,3,127,0,0,3.46,USD,3,0,0.063,8,3,3,0
2024-07-23,983951543,1.16,USD,1.16,USD,1,1,110,0,0,1.16,USD,1,0,0.0091,1,1,1,0
2022-02-01,983951543,0,USD,1.1086,USD,0,0,54,0,0,7.76,USD,0,0,0.1296,7,0,0,0
2024-05-10,983951543,1.98,USD,0.66,USD,0.3333,1,168,0,0,1.98,USD,1,0,0.0179,3,1,1,0
2022-12-04,983951543,1.09,USD,0.2044,USD,0.1875,3,111,0,0,3.27,USD,3,0,0.1441,16,3,3,0
2024-08-08,983951543,10.41,USD,2.082,USD,0.2,1,52,0,0,10.41,USD,1,0,0.0962,5,1,1,0
2022-11-12,983951544,4.665,USD,1.555,USD,0.3333,2,192,0,0,9.33,USD,2,0,0.0312,6,2,2,0
2022-08-15,983951544,3.3533,USD,0.8383,USD,0.25,3,129,0,0,10.06,USD,3,0,0.093,12,3,3,0
2025-09-09,983951544,2.095,USD,0.5986,USD,0.2857,2,66,0,0,4.19,USD,2,0,0.1061,7,2,2,0
2023-12-22,983951545,5.61,USD,1.122,USD,0.2,1,77,0,0,5.61,USD,1,0,0.0649,5,1,1,0
2024-02-17,983951545,3.07,USD,1.535,USD,0.5,4,71,0,0,12.28,USD,4,0,0.1127,8,4,4,0
2023-05-27,983951545,12.12,USD,4.04,USD,0.3333,1,107,0,0,12.12,USD,1,0,0.028,3,1,1,0
2022-07-11,983951545,0,USD,1.2063,USD,0,0,172,0,0,9.65,USD,0,0,0.0465,8,0,0,0
2023-07-20,983951545,0.9043,USD,0.3332,USD,0.3684,7,160,0,0,6.33,USD,7,0,0.1187,19,7,7,0
2022-07-28,983951545,1.6838,USD,0.8419,USD,0.5,8,110,0,0,13.47,USD,8,0,0.1455,16,8,8,0
2022-03-01,983951546,4.5667,USD,2.2833,USD,0.5,3,52,0,0,13.7,USD,3,0,0.1154,6,3,3,0
2022-10-27,983951546,17.99,USD,4.4975,USD,0.25,1,157,0,0,17.99,USD,1,0,0.0255,4,1,1,0
2023-05-01,983951546,1.4867,USD,0.5575,USD,0.375,6,126,0,0,8.92,USD,6,0,0.127,16,6,6,0
2023-12-25,983951546,0,USD,0.87,USD,0,0,31,0,0,1.74,USD,0,0,0.0645,2,0,0,0
2021-12-14,983951546,0,USD,3.85,USD,0,0,19,0,0,3.85,USD,0,0,0.0526,1,0,0,0
2022-10-21,983951546,2.395,USD,0.5988,USD,0.25,2,55,0,0,4.79,USD,2,0,0.1455,8,2,2,0
2024-04-12,983951546,3.31,USD,0.9735,USD,0.2941,5,114,0,0,16.55,USD,5,0,0.1491,17,5,5,0
2024-10-03,983951547,7.3,USD,1.825,USD,0.25,1,44,0,0,7.3,USD,1,0,0.0909,4,1,1,0
2025-03-16,983951547,0,USD,6.245,USD,0,0,145,0,0,12.49,USD,0,0,0.0138,2,0,0,0
2025-07-14,983951547,0,USD,1.7075,USD,0,0,121,0,0,6.83,USD,0,0,0.0331,4,0,0,0
2024-07-12,983951547,5.13,USD,2.565,USD,0.5,2,69,0,0,10.26,USD,2,0,0.058,4,2,2,0
2022-01-24,983951547,1.0143,USD,0.5071,USD,0.5,7,132,0,0,7.1,USD,7,0,0.1061,14,7,7,0
2025-05-04,983951547,3.87,USD,1.935,USD,0.5,2,51,0,0,7.74,USD,2,0,0.0784,4,2,2,0
2023-11-30,983951548,3.918,USD,0.9329,USD,0.2381,5,196,0,0,19.59,USD,5,0,0.1071,21,5,5,0
2023-12-04,983951548,2.3075,USD,0.8391,USD,0.3636,4,94,0,0,9.23,USD,4,0,0.117,11,4,4,0
2023-08-08,983951548,0.92,USD,0.2509,USD,0.2727,3,150,0,0,2.76,USD,3,0,0.0733,11,3,3,0
2025-05-16,983951549,4.265,USD,1.2186,USD,0.2857,2,48,0,0,8.53,USD,2,0,0.1458,7,2,2,0
2025-12-04,983951549,0,USD,5.34,USD,0,0,84,0,0,10.68,USD,0,0,0.0238,2,0,0,0
2021-12-23,983951549,4.58,USD,4.58,USD,1,1,24,0,0,4.58,USD,1,0,0.0417,1,1,1,0
2025-01-01,983951549,1.123,USD,0.4319,USD,0.3846,10,184,0,0,11.23,USD,10,0,0.1413,26,10,10,0
2022-07-19,983951549,5.645,USD,0.4909,USD,0.087,2,200,0,0,11.29,USD,2,0,0.115,23,2,2,0
2025-07-01,983951549,0.43,USD,0.215,USD,0.5,4,100,0,0,1.72,USD,4,0,0.08,8,4,4,0
2025-03-16,983951549,4.385,USD,1.754,USD,0.4,4,151,0,0,17.54,USD,4,0,0.0662,10,4,4,0
2022-12-31,983951549,10.01,USD,0.6256,USD,0.0625,1,121,0,0,10.01,USD,1,0,0.1322,16,1,1,0
2025-02-11,983951549,6,USD,0.4615,USD,0.0769,2,181,0,0,12,USD,2,0,0.1436,26,2,2,0
2023-06-30,983951550,1.4467,USD,0.2712,USD,0.1875,3,143,0,0,4.34,USD,3,0,0.1119,16,3,3,0
2022-09-15,983951550,18.21,USD,2.0233,USD,0.1111,1,70,0,0,18.21,USD,1,0,0.1286,9,1,1,0
2024-12-20,983951550,4.9467,USD,1.06,USD,0.2143,3,169,0,0,14.84,USD,3,0,0.0828,14,3,3,0
2025-05-11,983951550,6.46,USD,2.584,USD,0.4,2,55,0,0,12.92,USD,2,0,0.0909,5,2,2,0
2022-10-19,983951550,1.98,USD,0.99,USD,0.5,1,15,0,0,1.98,USD,1,0,0.1333,2,1,1,0
2023-05-14,983951550,6.205,USD,2.0683,USD,0.3333,2,40,0,0,12.41,USD,2,0,0.15,6,2,2,0
2024-08-13,983951551,1.1175,USD,0.5587,USD,0.5,8,131,0,0,8.94,USD,8,0,0.1221,16,8,8,0
2025-11-19,983951551,7.275,USD,0.97,USD,0.1333,2,130,0,0,14.55,USD,2,0,0.1154,15,2,2,0
2022-04-13,983951551,0.92,USD,0.1415,USD,0.1538,2,164,0,0,1.84,USD,2,0,0.0793,13,2,2,0
2023-08-13,983951552,8.135,USD,2.3243,USD,0.2857,2,106,0,0,16.27,USD,2,0,0.066,7,2,2,0
2023-11-19,983951552,7.245,USD,2.898,USD,0.4,2,36,0,0,14.49,USD,2,0,0.1389,5,2,2,0
2022-11-02,983951552,0.6333,USD,0.1583,USD,0.25,3,105,0,0,1.9,USD,3,0,0.1143,12,3,3,0
2024-11-25,983951552,0,USD,9.57,USD,0,0,133,0,0,19.14,USD,0,0,0.015,2,0,0,0
2023-08-09,983951552,4.675,USD,1.5583,USD,0.3333,4,109,0,0,18.7,USD,4,0,0.1101,12,4,4,0
2022-01-19,983951553,1.06,USD,0.0964,USD,0.0909,1,143,0,0,1.06,USD,1,0,0.0769,11,1,1,0
2024-08-29,983951553,0.5833,USD,0.2763,USD,0.4737,9,146,0,0,5.25,USD,9,0,0.1301,19,9,9,0
2024-04-21,983951553,8.985,USD,1.3823,USD,0.1538,2,153,0,0,17.97,USD,2,0,0.085,13,2,2,0
2025-08-01,983951553,0,USD,4.405,USD,0,0,31,0,0,17.62,USD,0,0,0.129,4,0,0,0
2023-11-30,983951553,4.45,USD,1.78,USD,0.4,2,152,0,0,8.9,USD,2,0,0.0329,5,2,2,0
2025-07-30,983951553,1.19,USD,0.1983,USD,0.1667,2,180,0,0,2.38,USD,2,0,0.0667,12,2,2,0
2021-12-27,983951554,0,USD,4.4833,USD,0,0,40,0,0,13.45,USD,0,0,0.075,3,0,0,0
2024-10-18,983951554,0,USD,0.69,USD,0,0,148,0,0,2.07,USD,0,0,0.0203,3,0,0,0
2025-01-22,983951554,4.3,USD,4.3,USD,1,1,12,0,0,4.3,USD,1,0,0.0833,1,1,1,0
2022-11-29,983951554,2.555,USD,0.3407,USD,0.1333,2,160,0,0,5.11,USD,2,0,0.0938,15,2,2,0
2025-09-22,983951555,0,USD,3.0333,USD,0,0,21,0,0,9.1,USD,0,0,0.1429,3,0,0,0
2025-01-25,983951555,5.76,USD,1.92,USD,0.3333,3,118,0,0,17.28,USD,3,0,0.0763,9,3,3,0
2024-05-27,983951555,4.595,USD,1.838,USD,0.4,2,43,0,0,9.19,USD,2,0,0.1163,5,2,2,0
2024-04-29,983951555,0.2657,USD,0.1329,USD,0.5,7,108,0,0,1.86,USD,7,0,0.1296,14,7,7,0
2025-05-30,983951555,0,USD,0.56,USD,0,0,24,0,0,1.12,USD,0,0,0.0833,2,0,0,0
2023-06-01,983951555,0,USD,1.2391,USD,0,0,181,0,0,13.63,USD,0,0,0.0608,11,0,0,0
2025-02-16,983951556,6.94,USD,2.776,USD,0.4,2,58,0,0,13.88,USD,2,0,0.0862,5,2,2,0
2024-07-12,983951556,0.54,USD,0.18,USD,0.3333,1,125,0,0,0.54,USD,1,0,0.024,3,1,1,0
2023-09-15,983951556,0,USD,4.5325,USD,0,0,35,0,0,18.13,USD,0,0,0.1143,4,0,0,0
2023-05-10,983951556,3.605,USD,0.5546,USD,0.1538,2,157,0,0,7.21,USD,2,0,0.0828,13,2,2,0
2023-05-05,983951556,1.095,USD,0.5475,USD,0.5,6,125,0,0,6.57,USD,6,0,0.096,12,6,6,0
2022-03-15,983951556,0,USD,1.3329,USD,0,0,65,0,0,9.33,USD,0,0,0.1077,7,0,0,0
2022-08-02,983951556,7.63,USD,1.6956,USD,0.2222,2,89,0,0,15.26,USD,2,0,0.1011,9,2,2,0
2022-11-17,983951556,1.4525,USD,0.6835,USD,0.4706,8,141,0,0,11.62,USD,8,0,0.1206,17,8,8,0
2023-01-07,983951556,1.8857,USD,0.6,USD,0.3182,7,165,0,0,13.2,USD,7,0,0.1333,22,7,7,0
2024-11-27,983951557,2.7033,USD,0.6238,USD,0.2308,3,169,0,0,8.11,USD,3,0,0.0769,13,3,3,0
2022-03-11,983951557,4.3233,USD,1.8529,USD,0.4286,3,60,0,0,12.97,USD,3,0,0.1167,7,3,3,0
2022-04-17,983951557,0.3825,USD,0.1611,USD,0.4211,8,168,0,0,3.06,USD,8,0,0.1131,19,8,8,0
2024-07-22,983951557,6.855,USD,2.285,USD,0.3333,2,63,0,0,13.71,USD,2,0,0.0952,6,2,2,0
2022-01-04,983951558,0,USD,17.25,USD,0,0,107,0,0,17.25,USD,0,0,0.0093,1,0,0,0
2021-12-17,983951558,19.72,USD,6.5733,USD,0.3333,1,46,0,0,19.72,USD,1,0,0.0652,3,1,1,0
2023-11-17,983951558,2.0071,USD,0.9367,USD,0.4667,7,105,0,0,14.05,USD,7,0,0.1429,15,7,7,0
2023-02-24,983951558,3.652,USD,1.4046,USD,0.3846,5,146,0,0,18.26,USD,5,0,0.089,13,5,5,0
2024-02-19,983951558,0,USD,4.64,USD,0,0,29,0,0,4.64,USD,0,0,0.0345,1,0,0,0
2023-02-25,983951558,3.95,USD,0.2324,USD,0.0588,1,135,0,0,3.95,USD,1,0,0.1259,17,1,1,0
2022-03-22,983951558,7.26,USD,3.63,USD,0.5,1,15,0,0,7.26,USD,1,0,0.1333,2,1,1,0
2025-03-04,983951558,0,USD,1.7533,USD,0,0,45,0,0,5.26,USD,0,0,0.0667,3,0,0,0
2024-09-05,983951559,0,USD,12.16,USD,0,0,59,0,0,12.16,USD,0,0,0.0169,1,0,0,0
2024-12-16,983951559,0,USD,3.085,USD,0,0,45,0,0,6.17,USD,0,0,0.0444,2,0,0,0
2025-07-02,983951559,1.444,USD,0.4813,USD,0.3333,5,141,0,0,7.22,USD,5,0,0.1064,15,5,5,0
2025-07-22,983951559,0,USD,0.3986,USD,0,0,182,0,0,8.77,USD,0,0,0.1209,22,0,0,0
2025-06-18,983951559,2.044,USD,0.6388,USD,0.3125,5,144,0,0,10.22,USD,5,0,0.1111,16,5,5,0
2024-03-27,983951559,0,USD,2.8033,USD,0,0,44,0,0,8.41,USD,0,0,0.0682,3,0,0,0
2023-04-30,983951560,0,USD,13.9,USD,0,0,19,0,0,13.9,USD,0,0,0.0526,1,0,0,0
2023-08-24,983951560,0,USD,2.22,USD,0,0,27,0,0,4.44,USD,0,0,0.0741,2,0,0,0
2022-11-13,983951560,15.58,USD,2.2257,USD,0.1429,1,132,0,0,15.58,USD,1,0,0.053,7,1,1,0
2025-12-01,983951560,0,USD,3.2817,USD,0,0,89,0,0,19.69,USD,0,0,0.0674,6,0,0,0
2024-07-22,983951560,5.03,USD,1.1178,USD,0.2222,2,132,0,0,10.06,USD,2,0,0.0682,9,2,2,0
2025-12-18,983951560,0,USD,3.3675,USD,0,0,53,0,0,13.47,USD,0,0,0.0755,4,0,0,0
2024-11-13,983951560,0,USD,0.935,USD,0,0,162,0,0,1.87,USD,0,0,0.0123,2,0,0,0
2025-06-06,983951560,2.1233,USD,1.0617,USD,0.5,3,108,0,0,6.37,USD,3,0,0.0556,6,3,3,0
2024-02-23,983951561,0,USD,9.59,USD,0,0,43,0,0,19.18,USD,0,0,0.0465,2,0,0,0
2022-11-13,983951561,2.745,USD,0.549,USD,0.2,2,73,0,0,5.49,USD,2,0,0.137,10,2,2,0
2025-07-30,983951561,0,USD,8.47,USD,0,0,27,0,0,16.94,USD,0,0,0.0741,2,0,0,0
2024-10-16,983951561,0.795,USD,0.3975,USD,0.5,8,193,0,0,6.36,USD,8,0,0.0829,16,8,8,0
2022-08-10,983951561,0.3133,USD,0.1044,USD,0.3333,3,191,0,0,0.94,USD,3,0,0.0471,9,3,3,0
2024-04-17,983951561,0,USD,1.48,USD,0,0,107,0,0,2.96,USD,0,0,0.0187,2,0,0,0
2023-11-07,983951561,7.46,USD,1.492,USD,0.2,2,95,0,0,14.92,USD,2,0,0.1053,10,2,2,0
2022-07-28,983951561,8.9,USD,8.9,USD,1,1,39,0,0,8.9,USD,1,0,0.0256,1,1,1,0
2025-09-01,983951562,3.738,USD,0.89,USD,0.2381,5,169,0,0,18.69,USD,5,0,0.1243,21,5,5,0
2023-09-09,983951562,1.3033,USD,0.6517,USD,0.5,3,140,0,0,3.91,USD,3,0,0.0429,6,3,3,0
2024-07-24,983951562,10.02,USD,10.02,USD,1,1,52,0,0,10.02,USD,1,0,0.0192,1,1,1,0
2024-09-06,983951563,4.88,USD,2.44,USD,0.5,4,93,0,0,19.52,USD,4,0,0.086,8,4,4,0
2023-11-06,983951563,5.875,USD,2.35,USD,0.4,2,70,0,0,11.75,USD,2,0,0.0714,5,2,2,0
2024-04-25,983951563,1.868,USD,0.7185,USD,0.3846,5,137,0,0,9.34,USD,5,0,0.0949,13,5,5,0
2025-01-16,983951563,4.855,USD,1.6183,USD,0.3333,2,60,0,0,9.71,USD,2,0,0.1,6,2,2,0
2024-10-14,983951563,1.84,USD,0.7667,USD,0.4167,5,140,0,0,9.2,USD,5,0,0.0857,12,5,5,0
2023-02-03,983951564,3.79,USD,0.758,USD,0.2,1,113,0,0,3.79,USD,1,0,0.0442,5,1,1,0
2023-02-05,983951564,3.0367,USD,0.3961,USD,0.1304,3,189,0,0,9.11,USD,3,0,0.1217,23,3,3,0
2023-11-03,983951564,1.7837,USD,0.8919,USD,0.5,8,117,0,0,14.27,USD,8,0,0.1368,16,8,8,0
2025-10-02,983951564,3.2,USD,1.3333,USD,0.4167,5,135,0,0,16,USD,5,0,0.0889,12,5,5,0
2021-12-04,983951564,0,USD,3.316,USD,0,0,166,0,0,16.58,USD,0,0,0.0301,5,0,0,0
2022-10-17,983951564,1.895,USD,0.4459,USD,0.2353,4,187,0,0,7.58,USD,4,0,0.0909,17,4,4,0
2024-10-12,983951564,3.14,USD,1.0467,USD,0.3333,2,144,0,0,6.28,USD,2,0,0.0417,6,2,2,0
2025-10-15,983951564,0,USD,6.295,USD,0,0,177,0,0,12.59,USD,0,0,0.0113,2,0,0,0
2023-09-05,983951565,2.39,USD,2.39,USD,1,1,37,0,0,2.39,USD,1,0,0.027,1,1,1,0
2023-04-03,983951565,2.91,USD,0.7275,USD,0.25,3,104,0,0,8.73,USD,3,0,0.1154,12,3,3,0
2023-08-12,983951565,2.77,USD,0.9776,USD,0.3529,6,128,0,0,16.62,USD,6,0,0.1328,17,6,6,0
2024-12-10,983951565,12.91,USD,1.1736,USD,0.0909,1,94,0,0,12.91,USD,1,0,0.117,11,1,1,0
2023-04-29,983951566,1.3467,USD,0.505,USD,0.375,6,193,0,0,8.08,USD,6,0,0.0829,16,6,6,0
2025-08-03,983951566,0,USD,5.12,USD,0,0,37,0,0,10.24,USD,0,0,0.0541,2,0,0,0
2022-04-27,983951566,18.7,USD,18.7,USD,1,1,16,0,0,18.7,USD,1,0,0.0625,1,1,1,0
2022-06-02,983951566,7.14,USD,7.14,USD,1,1,11,0,0,7.14,USD,1,0,0.0909,1,1,1,0
2023-05-03,983951566,0,USD,1.031,USD,0,0,166,0,0,10.31,USD,0,0,0.0602,10,0,0,0
2023-10-14,983951566,0,USD,4.2875,USD,0,0,34,0,0,17.15,USD,0,0,0.1176,4,0,0,0
2023-07-26,983951567,1.4667,USD,0.3667,USD,0.25,3,142,0,0,4.4,USD,3,0,0.0845,12,3,3,0
2022-04-13,983951567,0,USD,3.1625,USD,0,0,32,0,0,12.65,USD,0,0,0.125,4,0,0,0
2024-04-12,983951567,0,USD,2.805,USD,0,0,63,0,0,5.61,USD,0,0,0.0317,2,0,0,0
2023-03-05,983951567,17.85,USD,17.85,USD,1,1,18,0,0,17.85,USD,1,0,0.0556,1,1,1,0
2022-10-08,983951567,0,USD,0.7886,USD,0,0,53,0,0,5.52,USD,0,0,0.1321,7,0,0,0
2023-01-07,983951567,4.55,USD,1.0111,USD,0.2222,2,150,0,0,9.1,USD,2,0,0.06,9,2,2,0
2025-07-12,983951568,1.47,USD,0.1225,USD,0.0833,2,170,0,0,2.94,USD,2,0,0.1412,24,2,2,0
2022-01-03,983951568,3.0067,USD,1.5033,USD,0.5,3,164,0,0,9.02,USD,3,0,0.0366,6,3,3,0
2025-06-15,983951568,2.7083,USD,1.25,USD,0.4615,6,194,0,0,16.25,USD,6,0,0.067,13,6,6,0
2023-09-11,983951569,5.6533,USD,2.12,USD,0.375,3,162,0,0,16.96,USD,3,0,0.0494,8,3,3,0
2021-12-29,983951569,0,USD,5.87,USD,0,0,43,0,0,17.61,USD,0,0,0.0698,3,0,0,0
2022-01-31,983951569,0,USD,7.08,USD,0,0,18,0,0,14.16,USD,0,0,0.1111,2,0,0,0
2022-05-08,983951569,11,USD,11,USD,1,1,18,0,0,11,USD,1,0,0.0556,1,1,1,0
2025-12-03,983951570,0,USD,2.76,USD,0,0,31,0,0,8.28,USD,0,0,0.0968,3,0,0,0
2024-09-26,983951570,0.68,USD,0.1619,USD,0.2381,5,158,0,0,3.4,USD,5,0,0.1329,21,5,5,0
2024-05-25,983951570,0,USD,1.8557,USD,0,0,135,0,0,12.99,USD,0,0,0.0519,7,0,0,0
2022-08-15,983951570,0.916,USD,0.3983,USD,0.4348,10,195,0,0,9.16,USD,10,0,0.1179,23,10,10,0
2022-08-24,983951570,14.35,USD,0.9567,USD,0.0667,1,105,0,0,14.35,USD,1,0,0.1429,15,1,1,0
2024-05-31,983951570,0,USD,0.6717,USD,0,0,145,0,0,4.03,USD,0,0,0.0414,6,0,0,0
2024-04-03,983951570,11.1,USD,3.7,USD,0.3333,1,28,0,0,11.1,USD,1,0,0.1071,3,1,1,0
2025-09-17,983951570,13.85,USD,6.925,USD,0.5,1,44,0,0,13.85,USD,1,0,0.0455,2,1,1,0
2023-08-17,983951571,8.36,USD,2.09,USD,0.25,2,125,0,0,16.72,USD,2,0,0.064,8,2,2,0
2023-06-15,983951571,0,USD,0.9775,USD,0,0,169,0,0,7.82,USD,0,0,0.0473,8,0,0,0
2025-02-16,983951571,0,USD,1.3023,USD,0,0,196,0,0,16.93,USD,0,0,0.0663,13,0,0,0
2023-09-06,983951571,14,USD,14,USD,1,1,16,0,0,14,USD,1,0,0.0625,1,1,1,0
2023-10-28,983951571,0,USD,5.32,USD,0,0,52,0,0,5.32,USD,0,0,0.0192,1,0,0,0
2024-12-31,983951572,12.99,USD,0.6495,USD,0.05,1,155,0,0,12.99,USD,1,0,0.129,20,1,1,0
2022-05-13,983951572,0,USD,2.8583,USD,0,0,72,0,0,17.15,USD,0,0,0.0833,6,0,0,0
2023-01-19,983951572,0,USD,1.468,USD,0,0,115,0,0,14.68,USD,0,0,0.087,10,0,0,0
2024-03-22,983951572,1.73,USD,0.346,USD,0.2,4,180,0,0,6.92,USD,4,0,0.1111,20,4,4,0
