person_id,r_ethnicity,telework_freq,no_bike_share_3,disability_follow_2,home_park_pay,school_scooter_park,tnc_purp,citi_bike_freq,remote_class_freq,work_mode_rail,r_telework_freq,disability_follow_4,school_county,age,ethnicity_5,carshare_freq,harassment_change_9,citi_bike_pay,education,ethnicity_2,harassment,no_bike_nyc_9,work_bike_park,race_997,r_kid_mode,work_mode_taxi,disability_follow_6,race_6,work_park_loc,kid_mode_rail,harassment_change_2,work_mode_scooter,home_park_amount,school_park_cost,no_freq_bike_nyc_2,school_mode_own,no_bike_nyc_4,no_freq_bike_nyc_997,employment,r_school_type,school_mode_auto,bike_purp_4,bike_freq,disability_follow_999,tnc_freq,work_park_cost,num_days_complete,phone_type,bike_stolen,industry,ethnicity_3,micromobility_devices_73
2203618801,999,995,995,995,995,995,995,995,995,995,996,995,,8,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,7,995,995,8,0,0
2203088701,3,995,1,995,995,995,1,1,995,995,996,995,,8,0,995,1,995,5,0,1,995,995,1,995,995,995,0,995,995,0,995,,995,0,995,995,0,1,995,995,0,6,995,5,995,5,995,0,8,1,0
2204936901,1,995,0,995,995,995,995,6,996,995,995,995,36061.0,6,0,995,995,995,6,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,5,6,995,1,3,995,6,995,7,2,1,995,0,0
2203485201,5,996,995,995,0,995,995,995,995,995,996,995,,5,1,995,995,995,6,0,4,0,995,0,995,995,995,1,995,995,995,995,,995,995,995,1,995,1,995,995,995,996,995,6,995,6,2,995,7,0,0
2204772801,1,1,995,0,0,995,60,4,995,30,1,0,,6,0,995,0,1,7,0,3,995,995,0,995,995,0,0,995,995,0,995,,995,995,995,995,995,1,995,995,1,4,0,5,995,7,995,0,15,0,1
2203811001,6,995,995,995,0,995,995,995,995,995,995,995,,9,0,995,1,995,3,0,3,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,6,995,0,995,0,0
2203555801,1,995,995,995,0,995,995,995,995,995,996,995,,9,0,995,995,995,3,0,4,0,995,0,995,995,995,0,4,995,995,995,,995,995,995,1,995,1,995,995,995,996,995,995,995,1,1,995,13,0,0
2201790401,1,995,995,995,995,995,995,995,995,995,1,995,,6,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,3,995,995,995,996,995,995,995,1,1,995,16,0,0
2206570801,999,995,995,995,0,995,995,995,995,995,996,995,,5,0,995,995,995,1,0,4,0,995,0,995,995,995,0,4,995,995,995,,995,995,995,1,995,2,995,995,995,996,995,995,995,7,995,995,13,0,0
2205606501,2,995,995,995,995,995,7,995,995,995,1,995,,6,0,995,0,995,7,1,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,1,995,995,995,996,995,5,995,7,995,995,16,0,0
2203351301,999,995,995,995,995,995,995,995,995,995,995,995,,5,0,995,995,995,2,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,6,995,995,995,0,0
2200156601,1,995,995,995,0,995,995,995,995,995,996,995,,9,0,995,995,995,2,0,4,0,995,0,995,995,995,0,4,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,7,2,995,15,0,0
2206170901,5,4,995,995,0,995,995,2,3,995,4,995,36061.0,5,1,995,995,997,999,0,4,995,995,0,995,995,995,1,995,995,995,995,,995,995,995,995,995,1,6,995,0,1,995,995,995,6,995,0,4,0,0
2206540001,1,995,995,995,0,995,995,995,995,995,995,995,,8,0,995,0,995,6,0,2,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,5,995,995,995,996,995,6,995,7,995,995,995,0,0
2206482201,6,995,995,995,0,995,995,995,1,995,996,995,,5,0,995,1,995,6,0,3,0,995,0,995,995,995,0,3,995,1,995,,995,995,995,1,995,1,4,995,995,996,995,6,995,7,995,995,15,0,0
2205131101,1,995,995,995,0,995,995,995,995,995,1,995,,7,0,995,995,995,5,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,6,995,995,16,0,0
2204580401,1,995,995,995,995,995,1,3,995,30,996,995,,6,0,995,1,2,6,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,995,995,995,995,1,995,995,1,4,995,4,995,6,995,995,13,0,0
2202839601,1,995,995,995,0,995,995,995,995,30,996,995,,5,0,995,1,995,6,0,3,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,1,995,1,995,995,995,996,995,995,995,7,995,995,14,0,0
2205939201,2,3,995,995,995,995,1,3,995,995,3,995,,5,0,995,995,2,6,1,4,995,6,0,995,995,995,1,995,995,995,995,,995,995,995,995,995,1,995,995,0,3,995,3,995,1,2,0,5,0,0
2201249101,6,995,0,995,995,995,3,1,995,995,995,995,,7,0,995,995,995,6,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,1,995,995,0,6,995,995,0,5,995,3,995,4,995,0,995,0,0
2205256701,999,995,995,995,995,995,7,995,995,995,995,995,,5,0,995,1,995,6,0,3,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,6,995,995,995,996,995,5,995,6,995,995,995,0,0
2204268301,5,995,995,995,995,995,995,995,995,30,996,995,,7,1,995,1,995,3,0,3,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,1,995,1,995,995,995,996,995,995,995,1,1,995,997,0,0
2203375401,1,995,995,995,995,995,995,995,995,995,995,995,,11,0,995,995,995,3,0,4,1,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,0,995,995,0,0
2204827701,1,3,995,995,995,995,995,5,995,30,3,995,,6,0,995,0,1,7,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,995,995,995,995,1,995,995,0,1,995,6,995,6,995,0,997,0,0
2200404501,1,995,995,995,995,995,1,5,3,995,995,995,36061.0,6,0,995,1,1,3,0,1,995,995,0,995,995,995,0,995,995,1,995,,995,1,995,995,0,6,4,995,0,6,995,5,995,7,995,995,995,0,0
2206324801,1,995,995,0,995,995,995,995,995,995,995,0,,9,0,995,995,995,3,0,4,0,995,0,995,995,0,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,0,995,995,1,0,995,995,0,0
2206300301,1,995,995,995,995,995,7,995,995,995,995,995,,8,0,995,1,995,6,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,5,995,995,995,996,995,5,995,1,1,995,995,0,0
2203262701,1,996,995,995,0,995,995,995,995,30,996,995,,5,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,1,995,1,995,995,995,996,995,6,995,7,995,0,997,0,0
2205251801,1,995,995,995,995,995,7,4,995,995,996,995,,5,0,6,995,1,7,0,4,995,997,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,1,1,995,4,995,1,2,0,13,0,0
2206279201,1,1,995,995,0,995,1,995,995,30,1,995,,6,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,4,995,5,995,995,10,0,0
2205178001,999,995,995,995,0,995,50,5,995,995,995,995,,6,0,995,1,1,7,0,2,995,995,0,995,995,995,0,995,995,1,995,,995,995,995,995,995,6,995,995,1,2,995,4,995,5,995,0,995,0,1
2203086001,3,995,995,995,0,995,2,995,995,995,996,995,,7,0,995,995,995,7,0,995,0,995,0,995,995,995,0,3,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,4,995,6,995,995,8,1,0
2205245901,1,996,995,995,1,995,995,5,995,995,996,995,,9,0,995,0,2,6,0,1,995,995,0,995,995,995,0,995,995,0,995,454.5,995,0,995,995,0,7,995,995,0,6,995,6,995,7,2,0,15,0,0
2204718001,1,995,995,995,0,995,1,4,995,995,996,995,,6,0,995,1,1,6,0,1,995,995,0,995,995,995,0,4,995,1,995,,995,1,995,995,0,3,995,995,0,5,995,3,995,7,995,995,9,0,0
2204722901,1,1,995,995,995,995,1,3,995,995,1,995,,6,0,995,995,3,7,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,3,995,995,0,3,995,4,995,6,995,0,4,0,0
2203225101,3,3,1,995,995,995,4,1,995,30,3,995,,7,0,995,995,995,6,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,0,995,995,1,1,995,995,0,6,995,5,995,1,2,0,7,1,0
2205217501,1,3,995,995,995,995,1,4,995,30,3,995,,5,0,995,1,1,999,0,3,995,995,0,995,995,995,0,995,995,1,995,,995,0,995,995,0,1,995,995,0,5,995,5,995,7,995,995,17,0,0
2206178101,1,995,0,995,995,995,1,1,995,995,995,995,,5,0,6,995,995,6,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,1,995,995,0,6,995,995,1,6,995,5,995,3,2,995,995,0,1
2200922101,5,995,995,995,995,995,5,995,995,995,995,995,,6,1,995,1,995,2,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,5,995,995,995,996,995,3,995,7,995,995,995,0,0
2201487301,999,995,995,0,995,995,995,995,995,995,995,1,,9,0,995,995,995,6,0,4,0,995,0,995,995,0,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,0,995,995,5,995,995,995,0,0
2204490601,1,3,995,995,995,995,995,4,995,30,3,995,,5,0,995,1,4,6,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,1,995,995,0,1,995,995,1,5,995,6,995,7,995,0,16,0,0
2204504101,1,996,995,995,995,995,995,3,995,995,996,995,,7,0,995,995,3,7,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,1,1,995,6,995,7,995,0,15,0,0
2202956801,1,995,995,995,0,995,995,995,995,995,995,995,,8,0,995,995,995,2,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,7,995,995,995,0,0
2204733401,999,3,995,995,0,995,995,995,995,995,3,995,,7,0,995,1,995,6,0,3,0,995,0,995,995,995,0,3,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,7,995,995,7,0,0
2202789201,3,3,0,995,1,995,995,1,995,30,3,995,,6,0,995,995,995,7,0,4,995,995,1,995,995,995,0,995,995,995,995,212.1,995,995,995,995,995,1,995,995,0,4,995,6,995,6,995,0,4,1,0
2200293201,1,995,995,995,0,995,995,995,995,995,995,995,,9,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,7,995,995,995,0,0
2202630401,999,995,995,995,0,995,995,995,995,995,1,995,,8,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,7,995,995,16,0,0
2205580201,5,995,995,995,995,995,995,995,995,30,996,995,,5,1,995,995,995,2,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,7,995,995,6,0,0
2206009301,1,3,995,995,995,995,995,995,995,30,3,995,,5,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,6,995,2,995,995,1,0,0
2202084801,1,995,0,995,995,995,995,6,995,58,996,995,,8,0,995,995,995,2,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,1,995,995,0,1,995,995,995,6,2,0,997,0,0
2201252201,1,995,995,995,995,995,995,995,995,995,995,995,,6,0,995,995,995,3,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,6,995,995,995,996,995,995,995,5,995,995,995,0,0
2205828601,999,996,0,995,995,995,995,6,995,995,996,995,,4,0,995,995,995,999,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,995,995,995,995,2,995,995,0,4,995,6,995,1,2,1,8,0,0
2201632401,1,995,0,995,0,995,995,1,995,995,995,995,,6,0,995,995,995,7,0,4,995,995,0,995,995,995,0,995,995,995,995,,995,1,995,995,0,5,995,995,0,5,995,6,995,6,995,0,995,0,0
2206618301,1,995,995,995,995,995,2,995,995,995,996,995,,6,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,4,995,7,995,995,8,0,0
2201492601,4,995,995,995,995,995,995,995,995,995,996,995,,8,0,995,995,995,5,0,4,0,995,1,995,995,995,0,995,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,1,2,995,12,0,0
2201811401,1,995,995,995,995,995,2,995,995,995,996,995,,6,0,995,0,995,2,0,1,0,995,0,995,49,995,0,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,1,995,7,995,995,10,0,0
2205777501,1,4,995,995,995,995,1,2,995,995,4,995,,6,0,995,0,2,6,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,995,995,995,995,1,995,995,1,3,995,2,995,5,995,0,1,0,0
2205523901,1,995,995,0,0,995,99,995,995,995,995,0,,6,0,995,1,995,7,0,3,0,995,0,995,995,0,0,995,995,0,995,,995,995,995,1,995,8,995,995,995,996,0,5,995,6,995,1,12,0,0
2202292401,1,995,995,995,995,995,995,995,995,995,995,995,,7,0,995,995,995,5,0,995,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,6,995,995,995,996,995,995,995,4,995,0,995,0,0
2204631601,1,995,995,995,0,995,995,2,3,995,995,995,36059.0,5,0,995,1,3,7,0,1,995,995,0,995,995,995,0,995,995,0,995,,4,995,6,995,995,5,6,995,1,1,995,6,995,5,995,0,995,0,0
2200099101,5,3,995,995,0,995,995,995,995,995,3,995,,5,1,995,995,995,6,0,995,0,995,1,995,995,995,0,3,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,1,4,995,0,10,0,0
2200695401,2,995,995,995,995,995,995,995,995,995,995,995,,6,0,995,995,995,2,1,4,0,995,1,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,6,995,7,995,995,995,0,0
2205106301,1,995,995,995,0,995,995,995,995,995,996,995,,6,0,995,995,995,6,0,4,0,995,0,995,995,995,0,3,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,995,995,5,995,995,14,0,0
2203948401,3,995,995,995,995,995,4,995,995,30,996,995,,7,0,995,0,995,2,0,1,0,995,0,995,995,995,0,995,995,1,995,,995,995,995,0,995,2,995,995,995,996,995,5,995,7,2,0,8,1,0
2200130601,1,995,0,995,995,995,995,1,995,995,995,995,,8,0,995,1,995,7,0,1,995,995,0,995,995,995,0,995,995,1,995,,995,1,995,995,0,5,995,995,0,6,995,6,995,5,995,0,995,0,0
2205326801,1,995,995,995,995,995,995,995,995,995,995,995,,10,0,995,995,995,7,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,995,995,1,2,995,995,0,0
2204620201,1,4,995,995,0,995,1,5,995,995,4,995,,5,0,995,1,1,7,0,1,995,995,0,995,995,995,0,995,995,1,995,,995,0,995,995,0,1,995,995,0,6,995,5,995,7,995,995,14,0,0
2204077401,3,995,995,995,995,995,4,995,995,995,996,995,,5,0,995,1,995,3,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,1,995,995,995,996,995,4,995,7,995,995,1,1,0
2201444801,1,995,995,995,995,995,1,995,995,995,995,995,,4,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,0,995,6,995,995,995,996,995,3,995,6,995,995,995,0,0
2201780301,1,995,995,995,995,995,99,995,995,995,996,995,,8,0,995,995,995,3,0,4,0,995,0,995,995,995,0,995,995,995,995,,995,995,995,1,995,1,995,995,995,996,995,4,995,7,995,995,15,0,0
2205142401,999,995,0,995,1,995,99,1,995,995,996,995,,6,0,995,1,995,7,0,3,995,995,0,995,995,995,0,3,995,1,995,250.0,995,995,995,995,995,1,995,995,0,3,995,5,995,1,2,0,8,0,1
2206194201,1,995,995,995,1,995,995,995,995,995,995,995,,9,0,995,995,995,2,0,4,1,995,0,995,995,995,0,995,995,995,995,100.0,995,995,995,0,995,5,995,995,995,996,995,995,995,1,2,995,995,0,0
2205258401,999,995,0,995,0,995,995,1,995,995,995,995,,8,0,995,1,995,7,0,1,995,995,0,995,995,995,0,995,995,1,995,,995,0,995,995,0,6,995,995,0,6,995,6,995,7,995,0,995,0,0
2205452801,1,995,0,995,995,995,4,1,995,995,995,995,,6,0,995,1,995,3,0,1,995,995,0,995,995,995,0,995,995,1,995,,995,995,995,995,995,6,995,995,0,4,995,5,995,4,995,1,995,0,0
2205946501,1,995,995,995,995,995,1,5,995,30,996,995,,5,0,995,1,1,6,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,0,995,995,1,1,995,995,0,6,995,5,995,6,995,995,4,0,1
2204319301,1,995,995,995,0,995,4,995,995,995,995,995,,9,0,995,995,995,5,0,4,0,995,0,995,995,995,1,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,995,1,995,1,2,995,995,0,0
2204515401,999,2,995,995,995,995,4,5,995,30,2,995,,6,0,6,1,1,7,0,1,995,995,0,995,995,995,0,995,995,1,995,,995,995,995,995,995,1,995,995,0,4,995,5,995,1,2,0,15,0,0
2203961701,3,995,995,995,0,995,2,995,995,995,996,995,,6,0,995,995,995,6,0,4,0,995,0,995,995,995,0,4,995,995,995,,995,995,995,0,995,1,995,995,995,996,995,1,995,5,1,995,8,1,0
2204281901,1,995,995,0,995,995,995,995,995,995,995,1,,9,0,995,995,995,3,0,4,0,995,0,995,995,0,0,995,995,995,995,,995,995,995,0,995,5,995,995,995,996,0,995,995,1,0,995,995,0,0
2203979301,1,4,995,995,0,995,995,995,995,995,4,995,,6,0,995,995,995,7,0,4,0,995,0,995,995,995,0,3,995,995,995,,995,995,995,1,995,1,995,995,995,996,995,6,995,7,995,0,12,0,0
2204571901,6,995,995,995,995,995,995,995,995,995,995,995,,5,0,995,0,995,1,0,1,0,995,0,995,995,995,0,995,995,0,995,,995,995,995,0,995,8,995,995,995,996,995,995,995,7,995,995,8,0,0
2205072201,999,995,995,0,995,995,995,995,995,995,995,0,,8,0,995,0,995,3,0,3,0,995,0,995,995,0,0,995,995,0,995,,995,995,995,0,995,5,995,995,995,996,0,995,995,1,0,995,995,0,0
2204579601,4,995,995,995,995,995,99,5,995,30,996,995,,6,0,995,0,1,7,0,1,995,995,0,995,995,995,0,995,995,0,995,,995,0,995,995,0,1,995,995,0,6,995,5,995,6,995,995,7,0,0
2206480001,1,3,995,995,995,995,1,995,995,995,3,995,,5,0,995,0,995,7,0,1,1,995,0,995,49,995,0,995,995,1,995,,995,995,995,0,995,1,995,995,995,996,995,2,995,6,995,995,4,0,0
2205209901,1,995,995,995,1,995,995,995,995,995,995,995,,9,0,995,995,995,6,0,4,0,995,0,995,995,995,0,995,995,995,995,101.0,995,995,995,0,995,5,995,995,995,996,995,995,995,6,995,995,995,0,0
