journal_id,created_date_utc,journal_date,journal_number,reference,source_id,source_type,source_relation,journal_line_id,account_code,account_id,account_name,account_type,description,gross_amount,net_amount,tax_amount,tax_name,tax_type,account_class,invoice_id,bank_transaction_id,bank_transfer_id,manual_journal_id,payment_id,credit_note_id,region,department,location,project,contact_id,contact_name
27d1a5c7-0d65-4c6a-a6f6-1cd50104eb1c,2021-01-17 20:17:11.980 UTC,2021-01-11,1402,,ba13b44d-e7a9-4b2d-bb4e-bfb88e72dbf8,ACCPAY,"",2b711320-162a-434a-9265-7babf7a1cb94,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-36.8,-36.8,0,,,LIABILITY,ba13b44d-e7a9-4b2d-bb4e-bfb88e72dbf8,,,,,,,,,,8e63b162-eb15-4b2a-80f3-c25db8b30f26,swiHeUXp1VNVABG1iRzCbA==
27d1a5c7-0d65-4c6a-a6f6-1cd50104eb1c,2021-01-17 20:17:11.980 UTC,2021-01-11,1402,,ba13b44d-e7a9-4b2d-bb4e-bfb88e72dbf8,ACCPAY,"",dce3e8a4-6e1f-4a96-9401-3d6330fd836c,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,36.8,36.8,0,Tax Exempt,NONE,EXPENSE,ba13b44d-e7a9-4b2d-bb4e-bfb88e72dbf8,,,,,,,,,,8e63b162-eb15-4b2a-80f3-c25db8b30f26,swiHeUXp1VNVABG1iRzCbA==
69255f91-ccee-4e7b-af17-7433a4d0a6fd,2019-12-03 20:38:36.820 UTC,2019-12-02,32,,ba728859-7794-4776-a802-68d9d95e65ac,ACCPAY,"",28952734-685a-4d0a-9d22-be0a45a00985,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,150,150,0,Tax Exempt,NONE,EXPENSE,ba728859-7794-4776-a802-68d9d95e65ac,,,,,,,,,,29e18240-5f02-472f-a8d1-c91945186e42,dMM9ixU1ve41Se8439EvYg==
69255f91-ccee-4e7b-af17-7433a4d0a6fd,2019-12-03 20:38:36.820 UTC,2019-12-02,32,,ba728859-7794-4776-a802-68d9d95e65ac,ACCPAY,"",f7411557-f918-475c-a3ae-ad2832f81625,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-150,-150,0,,,LIABILITY,ba728859-7794-4776-a802-68d9d95e65ac,,,,,,,,,,29e18240-5f02-472f-a8d1-c91945186e42,dMM9ixU1ve41Se8439EvYg==
6b14e6fa-a181-4657-b7bb-0d23e88f9ce9,2020-03-09 22:35:50.747 UTC,2020-03-03,439,,ba93a738-bf7e-472c-81ab-1064c2aedb71,ACCPAY,"",3d754072-1123-4506-a1ad-1a2131d7f662,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,137.02,137.02,0,Tax Exempt,NONE,EXPENSE,ba93a738-bf7e-472c-81ab-1064c2aedb71,,,,,,,,,,a69b7fa0-83f0-4e17-9ac0-b21b82f057dc,J3o3kqQwlzCidOXAeNn2rA==
6b14e6fa-a181-4657-b7bb-0d23e88f9ce9,2020-03-09 22:35:50.747 UTC,2020-03-03,439,,ba93a738-bf7e-472c-81ab-1064c2aedb71,ACCPAY,"",53192f30-5d5f-4f05-8e6e-77d25cce101b,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-137.02,-137.02,0,,,LIABILITY,ba93a738-bf7e-472c-81ab-1064c2aedb71,,,,,,,,,,a69b7fa0-83f0-4e17-9ac0-b21b82f057dc,J3o3kqQwlzCidOXAeNn2rA==
e42a11ab-30bb-497b-ad75-0af031f42a48,2020-07-05 15:09:52.503 UTC,2020-07-04,827,,bb03a581-c56e-4bc9-96c9-532bec691d91,ACCPAY,"",7e2bf20d-221d-4aa3-9020-485233ff0178,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,-2.71,-2.71,0,Tax on Purchases,INPUT,EXPENSE,bb03a581-c56e-4bc9-96c9-532bec691d91,,,,,,,,,,bddffda7-232d-40a1-899e-7e1512714e1e,cupJDzwuFbs4/T0Z1fnhbw==
e42a11ab-30bb-497b-ad75-0af031f42a48,2020-07-05 15:09:52.503 UTC,2020-07-04,827,,bb03a581-c56e-4bc9-96c9-532bec691d91,ACCPAY,"",e44f950f-ff7d-441e-a014-87fa1e24108f,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,54.24,54.24,0,Tax on Purchases,INPUT,EXPENSE,bb03a581-c56e-4bc9-96c9-532bec691d91,,,,,,,,,,bddffda7-232d-40a1-899e-7e1512714e1e,cupJDzwuFbs4/T0Z1fnhbw==
e42a11ab-30bb-497b-ad75-0af031f42a48,2020-07-05 15:09:52.503 UTC,2020-07-04,827,,bb03a581-c56e-4bc9-96c9-532bec691d91,ACCPAY,"",abb1703a-b05b-4526-9928-ae4b8e98fb50,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-51.53,-51.53,0,,,LIABILITY,bb03a581-c56e-4bc9-96c9-532bec691d91,,,,,,,,,,bddffda7-232d-40a1-899e-7e1512714e1e,cupJDzwuFbs4/T0Z1fnhbw==
03bf3338-e4f7-4fc9-82d2-f6a7715afd0b,2020-09-30 15:05:14.973 UTC,2020-09-18,1002,,bb6e0312-bd5a-44fe-a9ea-6d41752c1682,ACCPAY,"",cfb13771-c3c8-4220-8acc-f98549a5c075,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,26.41,26.41,0,Tax Exempt,NONE,EXPENSE,bb6e0312-bd5a-44fe-a9ea-6d41752c1682,,,,,,,,,,5bb69734-b6b6-442b-95c0-fedeb6aebac5,aFeNbxX8YKnnXW847Oq7fA==
03bf3338-e4f7-4fc9-82d2-f6a7715afd0b,2020-09-30 15:05:14.973 UTC,2020-09-18,1002,,bb6e0312-bd5a-44fe-a9ea-6d41752c1682,ACCPAY,"",2547ad77-29e6-4851-bae1-cf8cd2554aad,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-26.41,-26.41,0,,,LIABILITY,bb6e0312-bd5a-44fe-a9ea-6d41752c1682,,,,,,,,,,5bb69734-b6b6-442b-95c0-fedeb6aebac5,aFeNbxX8YKnnXW847Oq7fA==
e73f90b3-376c-4fe3-8df8-2bdcbb6e113d,2020-04-20 21:06:41.407 UTC,2020-04-19,627,,bb755d99-27cf-4fb4-b483-74e94a2d4d06,ACCPAY,"",f822f848-c948-4fe2-a9a3-1e902800a83c,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-110.99,-110.99,0,,,LIABILITY,bb755d99-27cf-4fb4-b483-74e94a2d4d06,,,,,,,,,,00cf5de6-8996-4fef-9de6-a44a58d189a4,n2KQ9ENuWiNR8S4DtkM8PA==
e73f90b3-376c-4fe3-8df8-2bdcbb6e113d,2020-04-20 21:06:41.407 UTC,2020-04-19,627,,bb755d99-27cf-4fb4-b483-74e94a2d4d06,ACCPAY,"",033f44fb-8989-4e04-a036-b3c50ee16ccf,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,110.99,110.99,0,Tax Exempt,NONE,EXPENSE,bb755d99-27cf-4fb4-b483-74e94a2d4d06,,,,,,,,,,00cf5de6-8996-4fef-9de6-a44a58d189a4,n2KQ9ENuWiNR8S4DtkM8PA==
efb2eada-bcdf-4d0f-870d-eb834802b4b7,2020-03-09 20:37:08.863 UTC,2020-03-07,389,,bb9aba82-87f4-48a9-b438-f82114084d7b,ACCPAY,"",adc6eb0c-658f-4caf-9050-3c2facf49e01,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-9.56,-9.56,0,,,LIABILITY,bb9aba82-87f4-48a9-b438-f82114084d7b,,,,,,,,,,e57d87e8-6f9d-44b7-a754-1995d2d26938,rwCnJwzD3Hsb/UH9tTP24A==
efb2eada-bcdf-4d0f-870d-eb834802b4b7,2020-03-09 20:37:08.863 UTC,2020-03-07,389,,bb9aba82-87f4-48a9-b438-f82114084d7b,ACCPAY,"",9f5ab91a-b75d-4048-a8b4-5424121da41e,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,9.56,8.31,1.25,Tax Exempt,NONE,EXPENSE,bb9aba82-87f4-48a9-b438-f82114084d7b,,,,,,,,,,e57d87e8-6f9d-44b7-a754-1995d2d26938,rwCnJwzD3Hsb/UH9tTP24A==
efb2eada-bcdf-4d0f-870d-eb834802b4b7,2020-03-09 20:37:08.863 UTC,2020-03-07,389,,bb9aba82-87f4-48a9-b438-f82114084d7b,ACCPAY,"",4d85afae-d9c3-45e0-a2dd-ab9f422b01ec,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,1.25,1.25,0,,,LIABILITY,bb9aba82-87f4-48a9-b438-f82114084d7b,,,,,,,,,,e57d87e8-6f9d-44b7-a754-1995d2d26938,rwCnJwzD3Hsb/UH9tTP24A==
b3718282-d515-4894-b458-55bceead7d4f,2020-01-28 21:27:36.743 UTC,2020-01-13,238,,bba71575-ce7c-439b-9d82-1ff551ce202a,ACCPAY,"",089f207d-7e10-46e4-8946-6c0765ffa7de,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-45.38,-45.38,0,,,LIABILITY,bba71575-ce7c-439b-9d82-1ff551ce202a,,,,,,,,,,e57d87e8-6f9d-44b7-a754-1995d2d26938,rwCnJwzD3Hsb/UH9tTP24A==
b3718282-d515-4894-b458-55bceead7d4f,2020-01-28 21:27:36.743 UTC,2020-01-13,238,,bba71575-ce7c-439b-9d82-1ff551ce202a,ACCPAY,"",949115e1-733d-4e8d-985f-c27cd1049a01,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,5.22,5.22,0,,,LIABILITY,bba71575-ce7c-439b-9d82-1ff551ce202a,,,,,,,,,,e57d87e8-6f9d-44b7-a754-1995d2d26938,rwCnJwzD3Hsb/UH9tTP24A==
b3718282-d515-4894-b458-55bceead7d4f,2020-01-28 21:27:36.743 UTC,2020-01-13,238,,bba71575-ce7c-439b-9d82-1ff551ce202a,ACCPAY,"",e6691d7e-043c-4ba7-bc2a-f0fb8ed371a9,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,45.38,40.16,5.22,Tax Exempt,NONE,EXPENSE,bba71575-ce7c-439b-9d82-1ff551ce202a,,,,,,,,,,e57d87e8-6f9d-44b7-a754-1995d2d26938,rwCnJwzD3Hsb/UH9tTP24A==
691a258c-8a36-4856-a740-dd3d8feeb631,2021-01-17 20:39:51.663 UTC,2020-03-24,1507,,bbb75361-e262-4555-9a5e-34286adb8546,ACCPAY,"",7e5b4cf9-ec52-4cad-8680-9e41457363f7,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,77.62,77.62,0,Tax Exempt,NONE,EXPENSE,bbb75361-e262-4555-9a5e-34286adb8546,,,,,,,,,,0cc45f8c-8603-42e8-a7f1-a8e145b5f9fc,ynlWxH7uqCqg7Ihpde3lyg==
cf34e40a-bff9-48c0-bdae-e91933a196c7,2020-03-26 15:04:59.850 UTC,2020-03-24,545,,bbb75361-e262-4555-9a5e-34286adb8546,ACCPAY,"",2b4fd331-ad78-4db5-9ba7-c2b28c69b733,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-77.62,-77.62,0,,,LIABILITY,bbb75361-e262-4555-9a5e-34286adb8546,,,,,,,,,,0cc45f8c-8603-42e8-a7f1-a8e145b5f9fc,ynlWxH7uqCqg7Ihpde3lyg==
10c850f1-bd3d-4ae0-96c2-1fd35dd4447e,2021-01-17 20:39:51.693 UTC,2020-03-24,1506,,bbb75361-e262-4555-9a5e-34286adb8546,ACCPAY,"",ce1e485a-c601-44b1-80af-d84d3a469786,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,77.62,77.62,0,,,LIABILITY,bbb75361-e262-4555-9a5e-34286adb8546,,,,,,,,,,0cc45f8c-8603-42e8-a7f1-a8e145b5f9fc,ynlWxH7uqCqg7Ihpde3lyg==
10c850f1-bd3d-4ae0-96c2-1fd35dd4447e,2021-01-17 20:39:51.693 UTC,2020-03-24,1506,,bbb75361-e262-4555-9a5e-34286adb8546,ACCPAY,"",f9bc7caf-0e74-4e1d-869e-5b8dabaa6396,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,-77.62,-77.62,0,Tax Exempt,NONE,EXPENSE,bbb75361-e262-4555-9a5e-34286adb8546,,,,,,,,,,0cc45f8c-8603-42e8-a7f1-a8e145b5f9fc,ynlWxH7uqCqg7Ihpde3lyg==
691a258c-8a36-4856-a740-dd3d8feeb631,2021-01-17 20:39:51.663 UTC,2020-03-24,1507,,bbb75361-e262-4555-9a5e-34286adb8546,ACCPAY,"",42b4a25f-5bca-4604-9453-82a4e2209aa2,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-77.62,-77.62,0,,,LIABILITY,bbb75361-e262-4555-9a5e-34286adb8546,,,,,,,,,,0cc45f8c-8603-42e8-a7f1-a8e145b5f9fc,ynlWxH7uqCqg7Ihpde3lyg==
cf34e40a-bff9-48c0-bdae-e91933a196c7,2020-03-26 15:04:59.850 UTC,2020-03-24,545,,bbb75361-e262-4555-9a5e-34286adb8546,ACCPAY,"",493b9ebf-18c0-4780-b848-eea801a2eaa3,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,77.62,77.62,0,Tax Exempt,NONE,EXPENSE,bbb75361-e262-4555-9a5e-34286adb8546,,,,,,,,,,0cc45f8c-8603-42e8-a7f1-a8e145b5f9fc,ynlWxH7uqCqg7Ihpde3lyg==
c211356e-5961-481b-a654-2f106e44ad9b,2021-02-28 19:00:36.353 UTC,2021-02-06,1596,,bc3202fa-8212-4b22-9cac-acd612fcd7f0,ACCPAY,"",545b88f0-3be5-451d-acda-b273b40c4144,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,1000,1000,0,,,LIABILITY,bc3202fa-8212-4b22-9cac-acd612fcd7f0,,,,,,,,,,fd5ed652-4f16-46b5-a185-a1bb3838bf20,h9AS5znVdo0QXkQ7bGGcBQ==
05f87000-deb0-49da-aa04-c7b91f4a4faf,2021-02-28 18:59:10.517 UTC,2021-02-06,1588,,bc3202fa-8212-4b22-9cac-acd612fcd7f0,ACCPAY,"",673bbbba-d9cc-456e-b1a5-daee9b0929a7,310,0ae47185-8d89-4ede-8267-36c4ba01677c,Cost of Goods Sold,DIRECTCOSTS,,1000,1000,0,Tax Exempt,NONE,EXPENSE,bc3202fa-8212-4b22-9cac-acd612fcd7f0,,,,,,,,,,fd5ed652-4f16-46b5-a185-a1bb3838bf20,h9AS5znVdo0QXkQ7bGGcBQ==
2e077aef-9cd8-4f7f-acd9-f5042086e03b,2021-02-28 19:00:36.323 UTC,2021-02-06,1597,,bc3202fa-8212-4b22-9cac-acd612fcd7f0,ACCPAY,"",9959ac92-499b-4207-afaf-d39b3f2ce955,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-1275.4,-1275.4,0,,,LIABILITY,bc3202fa-8212-4b22-9cac-acd612fcd7f0,,,,,,,,,,fd5ed652-4f16-46b5-a185-a1bb3838bf20,h9AS5znVdo0QXkQ7bGGcBQ==
2e077aef-9cd8-4f7f-acd9-f5042086e03b,2021-02-28 19:00:36.323 UTC,2021-02-06,1597,,bc3202fa-8212-4b22-9cac-acd612fcd7f0,ACCPAY,"",b6a6bef6-5c0f-4be3-a799-aa5935ac3cfa,310,0ae47185-8d89-4ede-8267-36c4ba01677c,Cost of Goods Sold,DIRECTCOSTS,,1275.4,1275.4,0,Tax Exempt,NONE,EXPENSE,bc3202fa-8212-4b22-9cac-acd612fcd7f0,,,,,,,,,,fd5ed652-4f16-46b5-a185-a1bb3838bf20,h9AS5znVdo0QXkQ7bGGcBQ==
05f87000-deb0-49da-aa04-c7b91f4a4faf,2021-02-28 18:59:10.517 UTC,2021-02-06,1588,,bc3202fa-8212-4b22-9cac-acd612fcd7f0,ACCPAY,"",2848391f-73c9-448c-a61a-1df682be0644,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-1000,-1000,0,,,LIABILITY,bc3202fa-8212-4b22-9cac-acd612fcd7f0,,,,,,,,,,fd5ed652-4f16-46b5-a185-a1bb3838bf20,h9AS5znVdo0QXkQ7bGGcBQ==
c211356e-5961-481b-a654-2f106e44ad9b,2021-02-28 19:00:36.353 UTC,2021-02-06,1596,,bc3202fa-8212-4b22-9cac-acd612fcd7f0,ACCPAY,"",f6d8396d-a060-4429-8c0d-723d807d25b2,310,0ae47185-8d89-4ede-8267-36c4ba01677c,Cost of Goods Sold,DIRECTCOSTS,,-1000,-1000,0,Tax Exempt,NONE,EXPENSE,bc3202fa-8212-4b22-9cac-acd612fcd7f0,,,,,,,,,,fd5ed652-4f16-46b5-a185-a1bb3838bf20,h9AS5znVdo0QXkQ7bGGcBQ==
6a6cb0a9-c85c-49c4-acf0-96a3a2aba062,2020-12-03 14:48:54.157 UTC,2020-11-30,1191,,bcac08d1-0902-4a01-83cb-e3004f0fc834,ACCPAY,"",548556ca-a4d2-4bb7-9e0e-bf6dd432da50,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-21.07,-21.07,0,,,LIABILITY,bcac08d1-0902-4a01-83cb-e3004f0fc834,,,,,,,,,,be435a4b-83c4-4864-9966-316181ad5f6e,zvh1pRepdRBVIk1KVvrfvA==
6a6cb0a9-c85c-49c4-acf0-96a3a2aba062,2020-12-03 14:48:54.157 UTC,2020-11-30,1191,,bcac08d1-0902-4a01-83cb-e3004f0fc834,ACCPAY,"",effba2b1-4d00-4d2b-b058-b5bec2bf059f,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,21.07,21.07,0,Tax Exempt,NONE,EXPENSE,bcac08d1-0902-4a01-83cb-e3004f0fc834,,,,,,,,,,be435a4b-83c4-4864-9966-316181ad5f6e,zvh1pRepdRBVIk1KVvrfvA==
b001c185-8e95-4312-bcba-e79a502ec5fc,2020-08-04 20:05:12.863 UTC,2020-07-31,896,,bce303f2-8b05-45b1-b018-3171b124f15b,ACCPAY,"",e7052044-6a52-4cee-a9f8-8316d4eb2359,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-7.26,-7.26,0,,,LIABILITY,bce303f2-8b05-45b1-b018-3171b124f15b,,,,,,,,,,be435a4b-83c4-4864-9966-316181ad5f6e,zvh1pRepdRBVIk1KVvrfvA==
b001c185-8e95-4312-bcba-e79a502ec5fc,2020-08-04 20:05:12.863 UTC,2020-07-31,896,,bce303f2-8b05-45b1-b018-3171b124f15b,ACCPAY,"",69e1e913-044a-4e88-9254-9d4e95a3ff46,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,7.26,7.26,0,Tax Exempt,NONE,EXPENSE,bce303f2-8b05-45b1-b018-3171b124f15b,,,,,,,,,,be435a4b-83c4-4864-9966-316181ad5f6e,zvh1pRepdRBVIk1KVvrfvA==
e965db02-1217-4d88-99d0-a89f42835b30,2020-10-28 11:14:19.280 UTC,2020-10-22,1104,,bd789b57-2eae-4cdc-b5cc-77180350f545,ACCPAY,"",2dae37f8-f071-425e-acca-1d13d0ef804f,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,25.87,25.87,0,,,LIABILITY,bd789b57-2eae-4cdc-b5cc-77180350f545,,,,,,,,,,cef6eaef-7c18-45e7-adfc-dac18f188cb4,GbWRU9zFxSPtX668vEy8DA==
e965db02-1217-4d88-99d0-a89f42835b30,2020-10-28 11:14:19.280 UTC,2020-10-22,1104,,bd789b57-2eae-4cdc-b5cc-77180350f545,ACCPAY,"",45f780ed-5f7d-478b-81ea-367178b07a07,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-224.87,-224.87,0,,,LIABILITY,bd789b57-2eae-4cdc-b5cc-77180350f545,,,,,,,,,,cef6eaef-7c18-45e7-adfc-dac18f188cb4,GbWRU9zFxSPtX668vEy8DA==
e965db02-1217-4d88-99d0-a89f42835b30,2020-10-28 11:14:19.280 UTC,2020-10-22,1104,,bd789b57-2eae-4cdc-b5cc-77180350f545,ACCPAY,"",159d8577-3c3f-4fac-92e1-ffec59638cb0,485,649d3661-a429-43f7-8793-953fcf36f830,Subscriptions,EXPENSE,,224.87,199,25.87,Tax Exempt,NONE,EXPENSE,bd789b57-2eae-4cdc-b5cc-77180350f545,,,,,,,,,,cef6eaef-7c18-45e7-adfc-dac18f188cb4,GbWRU9zFxSPtX668vEy8DA==
4058d48a-3505-4f82-af2c-f1c69c255de0,2020-03-30 13:11:31.767 UTC,2020-03-26,553,,bd835c4a-e2f1-488b-9b81-bed7f83d01a4,ACCPAY,"",d4660b9d-6628-4442-920f-00b59e25cdd9,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,Sales Tax,CURRLIAB,,3.06,3.06,0,,,LIABILITY,bd835c4a-e2f1-488b-9b81-bed7f83d01a4,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
4058d48a-3505-4f82-af2c-f1c69c255de0,2020-03-30 13:11:31.767 UTC,2020-03-26,553,,bd835c4a-e2f1-488b-9b81-bed7f83d01a4,ACCPAY,"",7496efa7-53ec-4607-9365-5e78f9ce9660,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-32.17,-32.17,0,,,LIABILITY,bd835c4a-e2f1-488b-9b81-bed7f83d01a4,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
4058d48a-3505-4f82-af2c-f1c69c255de0,2020-03-30 13:11:31.767 UTC,2020-03-26,553,,bd835c4a-e2f1-488b-9b81-bed7f83d01a4,ACCPAY,"",71807235-b9a7-4ff2-a4b0-0f514b6dcc65,430,1fb5b5ba-bf8f-4223-998a-76a709165e17,Food - Canada,EXPENSE,,32.17,29.11,3.06,Tax Exempt,NONE,EXPENSE,bd835c4a-e2f1-488b-9b81-bed7f83d01a4,,,,,,,,,,42358b87-c359-47a8-a65a-2b0e9077bae8,k6RCVD70qTnjRrATQ7p/+Q==
ed5141f1-7311-4b17-b653-5060327c81bf,2020-01-28 21:36:38.730 UTC,2020-01-13,248,,bddac074-e220-4e6d-8399-8ec5c840389f,ACCPAY,"",ab6cb666-ce0d-42d8-966f-4895aff7d053,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,52,52,0,,,LIABILITY,bddac074-e220-4e6d-8399-8ec5c840389f,,,,,,,,,,6175fecc-01bb-41da-ac13-5f5b3efd35ec,WwcMuprsu8XjOqK8VdRkaQ==
2d9d87fb-3ba3-43ce-b326-688f54142a28,2020-01-28 21:36:38.713 UTC,2020-01-13,249,,bddac074-e220-4e6d-8399-8ec5c840389f,ACCPAY,"",82f0c90e-fa13-4637-8af2-c7d475a6fcac,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-67.9,-67.9,0,,,LIABILITY,bddac074-e220-4e6d-8399-8ec5c840389f,,,,,,,,,,6175fecc-01bb-41da-ac13-5f5b3efd35ec,WwcMuprsu8XjOqK8VdRkaQ==
f7c8b855-628c-4a20-8054-345cef9f2325,2021-01-17 20:34:07.450 UTC,2020-01-13,1462,,bddac074-e220-4e6d-8399-8ec5c840389f,ACCPAY,"",9f19c754-ef1c-42ad-95b7-02f0f4aeed78,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,-67.9,-67.9,0,Tax Exempt,NONE,EXPENSE,bddac074-e220-4e6d-8399-8ec5c840389f,,,,,,,,,,6175fecc-01bb-41da-ac13-5f5b3efd35ec,WwcMuprsu8XjOqK8VdRkaQ==
f7c8b855-628c-4a20-8054-345cef9f2325,2021-01-17 20:34:07.450 UTC,2020-01-13,1462,,bddac074-e220-4e6d-8399-8ec5c840389f,ACCPAY,"",f666e163-7da6-4874-a551-9cfa7c7a95f1,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,67.9,67.9,0,,,LIABILITY,bddac074-e220-4e6d-8399-8ec5c840389f,,,,,,,,,,6175fecc-01bb-41da-ac13-5f5b3efd35ec,WwcMuprsu8XjOqK8VdRkaQ==
2d9d87fb-3ba3-43ce-b326-688f54142a28,2020-01-28 21:36:38.713 UTC,2020-01-13,249,,bddac074-e220-4e6d-8399-8ec5c840389f,ACCPAY,"",55d03efe-7fd4-489d-a193-c3c2ae767751,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,67.9,67.9,0,Tax Exempt,NONE,EXPENSE,bddac074-e220-4e6d-8399-8ec5c840389f,,,,,,,,,,6175fecc-01bb-41da-ac13-5f5b3efd35ec,WwcMuprsu8XjOqK8VdRkaQ==
28b4a300-9cfc-4ea8-a559-7562c5e757a7,2021-01-17 20:34:07.437 UTC,2020-01-13,1463,,bddac074-e220-4e6d-8399-8ec5c840389f,ACCPAY,"",a30aa074-4756-4d91-80b7-753c60ee00b1,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,Computer Hardware,FIXED,,67.9,67.9,0,Tax Exempt,NONE,ASSET,bddac074-e220-4e6d-8399-8ec5c840389f,,,,,,,,,,6175fecc-01bb-41da-ac13-5f5b3efd35ec,WwcMuprsu8XjOqK8VdRkaQ==
28b4a300-9cfc-4ea8-a559-7562c5e757a7,2021-01-17 20:34:07.437 UTC,2020-01-13,1463,,bddac074-e220-4e6d-8399-8ec5c840389f,ACCPAY,"",5a55b0b5-c228-44b6-bc19-a61304d7df0b,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-67.9,-67.9,0,,,LIABILITY,bddac074-e220-4e6d-8399-8ec5c840389f,,,,,,,,,,6175fecc-01bb-41da-ac13-5f5b3efd35ec,WwcMuprsu8XjOqK8VdRkaQ==
399ec7bf-d5b1-4016-9a59-608ed20212d6,2020-01-28 21:27:36.873 UTC,2020-01-13,240,,bddac074-e220-4e6d-8399-8ec5c840389f,ACCPAY,"",00dfe3b9-7740-4507-9a7a-244d169d8f37,800,2279e376-30cc-40d0-8715-21ae95286fb3,Accounts Payable,CURRLIAB,,-52,-52,0,,,LIABILITY,bddac074-e220-4e6d-8399-8ec5c840389f,,,,,,,,,,6175fecc-01bb-41da-ac13-5f5b3efd35ec,WwcMuprsu8XjOqK8VdRkaQ==
399ec7bf-d5b1-4016-9a59-608ed20212d6,2020-01-28 21:27:36.873 UTC,2020-01-13,240,,bddac074-e220-4e6d-8399-8ec5c840389f,ACCPAY,"",e7a0b49d-4eeb-47ce-9450-41e0b96fb696,429,d458d8e1-e5ac-4d74-8c3d-966c7c45c866,General Expenses,EXPENSE,,52,52,0,Tax Exempt,NONE,EXPENSE,bddac074-e220-4e6d-8399-8ec5c840389f,,,,,,,,,,6175fecc-01bb-41da-ac13-5f5b3efd35ec,WwcMuprsu8XjOqK8VdRkaQ==
