person_id,tnc_use_juno,weight,student,tnc_mode,school_mode_own,school_cms_zone,missing_work_location,license,disability_seeing,work_scooter_park,tnc_use_uber,harassment,disability_mobility,tnc_mode_ferry,school_vehicle_pass_period,drive_cbd_freq,telework_freq,bike_share_user,work_mode_taxi,employment,school_mode_scooter,bike_purpose_errands,harassment_alone,work_mode_own,harassment_route,race_native_hawaiian,bike_share_lime,harassment_attention,bike_purpose_other,school_type,no_bike_nyc_bike_lanes,bike_purpose_commute,num_transit_trips,disability_dressing,survey_mode,english_proficiency,school_mode_taxi,num_days_complete,school_park_location,packages_distance,car_share_enterprise,age,work_mode_scooter,no_bike_nyc_modes,tnc_mode_bike,no_bike_nyc_other,no_bike_share_uncomfortable,race_american_indian,school_mode_rail,work_park_pay,jobs_count,harassment_trip,work_bike_park,race_other,work_park_amount_week,vehicle,num_complete_weekdays,no_bike_share_neighborhood,industry
1977114102,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1998190403,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1981729904,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1920997402,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1929636501,0,133.5031,1,100,995,,0,-9998,0,995,1,-9998,0,995,995,995,995,-9998,995,2,995,-9998,-9998,995,-9998,0,-9998,-9998,-9998,997,995,-9998,0.0,0,1,-9998,995,1.0,995,995,0,4,995,995,995,995,-9998,0,995,995,1,-9998,995,0,,995,1.0,-9998,12
1908280203,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1920273901,0,93.81911,0,106,995,,0,1,0,995,1,1,0,995,995,7,6,0,995,1,995,995,0,995,0,0,0,0,995,995,1,995,22.0,0,1,1,995,7.0,995,995,0,7,995,0,995,0,0,0,995,995,1,0,995,0,,1,5.0,1,7
1952065502,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1908084101,0,312.20431,0,105,995,,0,1,0,995,1,1,0,995,995,995,8,0,995,1,995,995,0,995,0,0,0,0,995,995,0,995,8.0,0,1,1,995,6.0,995,995,0,7,995,1,995,0,1,0,995,995,1,0,995,0,,995,4.0,0,10
1946572101,0,223.33449,0,105,995,,0,1,0,995,1,3,0,995,995,7,8,0,995,1,995,0,0,995,0,0,0,1,0,995,995,1,19.0,0,1,2,995,4.0,995,995,0,6,995,995,995,995,0,1,995,995,1,0,995,0,,1,2.0,0,5
1908298704,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1935295203,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,7,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1916679401,0,534.46838,0,101,995,,0,1,0,995,1,4,0,995,995,4,4,1,995,1,995,995,995,6,995,0,0,995,995,995,0,995,8.0,0,1,1,995,6.0,995,995,0,5,995,1,995,0,-9998,0,995,4,1,995,995,0,,1,4.0,-9998,4
1923461104,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1919297101,1,109.28463,2,105,995,Inner Queens,0,1,0,995,0,4,0,995,995,995,7,0,995,1,995,1,995,995,995,0,0,995,0,9,995,1,6.0,0,1,1,995,7.0,995,995,0,5,995,995,995,995,0,0,995,995,1,995,8,0,,995,5.0,1,13
1982908202,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1989127502,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1986682704,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1987344801,0,236.40713,0,100,995,,0,1,0,995,1,4,0,995,995,7,3,0,995,1,995,995,995,6,995,0,0,995,995,995,1,995,0.0,0,1,1,995,6.0,995,995,0,6,995,0,995,0,0,0,995,1,1,995,995,0,,1,4.0,0,14
1995648702,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1980508703,995,0.0,2,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,7,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1935068301,0,98.61588,0,106,995,,0,1,0,995,1,4,0,995,995,8,8,0,995,1,995,1,995,995,995,0,0,995,0,995,995,1,4.0,0,1,1,995,7.0,995,995,0,8,995,995,995,995,0,0,995,995,1,995,995,0,,1,5.0,0,7
1903849903,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1994958801,0,196.83626,0,105,995,,1,1,0,995,1,-9998,0,995,995,995,6,-9998,995,1,995,-9998,-9998,995,-9998,0,-9998,-9998,-9998,995,995,-9998,7.0,0,1,-9998,995,3.0,995,995,0,5,995,995,995,995,-9998,0,995,995,1,-9998,995,0,,995,1.0,-9998,1
1938593901,0,6380.6316,0,105,995,,0,1,0,995,1,4,0,995,995,995,6,0,995,1,995,995,995,995,995,0,0,995,995,995,1,995,5.0,0,1,1,995,7.0,995,995,0,5,995,0,995,0,1,0,995,995,1,995,995,0,,995,5.0,0,16
1949704301,0,2953.56264,0,101,995,,0,0,0,995,0,4,0,995,995,995,995,0,995,6,995,995,995,995,995,0,0,995,995,995,0,995,1.0,0,1,1,995,5.0,995,1,0,9,995,0,995,0,0,0,995,995,995,995,995,0,,995,4.0,0,995
1951668502,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
19570605902,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1982561301,0,1937.86201,1,106,995,,1,1,0,995,0,3,0,995,995,3,4,1,995,2,995,0,0,995,0,0,0,0,0,10,995,0,1.0,0,1,3,995,5.0,995,4,1,4,995,995,995,995,-9998,0,995,995,1,0,995,1,,997,3.0,-9998,1
1979893001,1,272.04262,0,100,995,,0,1,0,995,1,4,0,995,995,995,995,0,995,1,995,995,995,995,995,0,0,995,995,995,1,995,2.0,0,1,1,995,5.0,995,995,0,5,995,0,995,0,0,0,995,995,1,995,995,0,,995,3.0,0,16
1981729902,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1980777301,0,3174.30053,0,105,995,,0,0,0,995,0,4,0,995,995,995,995,0,995,6,995,995,995,995,995,0,0,995,995,995,0,995,6.0,0,1,1,995,7.0,995,995,0,9,995,1,995,0,0,0,995,995,995,995,995,0,,995,5.0,0,995
1939923801,0,511.45081,0,995,995,,0,0,0,995,0,4,0,995,995,995,5,0,995,1,995,1,995,995,995,0,0,995,0,995,995,1,2.0,0,1,1,995,6.0,995,995,0,5,995,995,995,995,0,0,995,995,1,995,995,0,,995,4.0,0,18
1930579801,0,103.64487,0,995,995,,1,1,0,995,0,-9998,0,995,995,7,2,-9998,995,2,995,-9998,-9998,995,-9998,0,-9998,-9998,-9998,995,995,-9998,0.0,0,1,-9998,995,2.0,995,995,0,5,995,995,995,995,-9998,0,995,995,1,-9998,995,0,,1,0.0,-9998,5
1940366701,0,196.51348,0,105,995,,0,0,0,995,1,2,0,995,995,995,6,1,995,2,995,1,0,995,0,0,0,0,0,995,995,1,9.0,0,1,1,995,7.0,995,4,0,9,995,995,995,995,-9998,0,995,995,3,0,5,0,,995,5.0,-9998,15
1946572104,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1975923004,995,0.0,2,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
19350117101,0,289.11051,0,995,995,,0,0,0,995,0,3,0,995,995,995,995,0,995,6,995,995,0,995,0,0,0,0,995,995,0,995,18.0,0,1,1,995,5.0,995,995,0,6,995,0,995,0,0,0,995,995,995,0,995,0,,995,4.0,0,995
1982481601,0,14953.77629,1,995,995,,1,0,0,995,0,4,0,995,995,995,8,0,995,2,995,995,995,995,995,0,0,995,995,10,0,995,0.0,0,1,2,995,1.0,995,995,0,5,995,1,995,0,1,1,995,995,1,995,995,0,,995,0.0,0,5
1916498403,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1984430102,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1911926404,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1952897901,0,99.89841,0,105,995,,0,1,0,995,1,4,0,995,995,995,7,0,995,1,995,995,995,995,995,0,0,995,995,995,0,995,26.0,0,1,1,995,6.0,995,995,0,5,995,0,995,0,1,0,995,995,1,995,995,0,,995,4.0,0,16
1908280204,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1917735703,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1968420701,0,222.77,0,105,995,,0,1,0,995,1,1,0,995,995,995,8,0,995,1,995,995,0,995,0,0,0,0,995,995,0,995,21.0,0,1,1,995,7.0,995,995,0,5,995,0,995,1,0,0,995,995,1,0,995,0,,995,5.0,0,17
1991595302,995,0.0,1,995,6,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1971598902,995,0.0,2,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1979409901,0,135.42729,0,106,995,,0,1,0,995,1,4,0,995,995,7,995,1,995,3,995,1,995,995,995,0,0,995,0,995,995,0,19.0,0,1,1,995,6.0,995,995,0,8,995,995,995,995,-9998,0,995,995,1,995,995,0,,1,5.0,-9998,16
1958464501,0,1734.88599,0,100,995,,0,1,0,995,1,4,0,995,995,4,995,0,995,3,995,995,995,995,995,0,0,995,995,995,0,995,0.0,0,1,1,995,7.0,995,995,0,5,995,1,995,0,0,0,995,995,1,995,995,0,,2,5.0,0,17
1912549403,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1975599601,1,213.93935,0,105,995,,0,1,0,995,1,1,0,995,995,995,5,0,995,1,995,0,0,995,0,0,0,1,0,995,995,1,7.0,0,1,3,995,5.0,995,995,1,5,995,995,995,995,0,0,995,995,1,0,5,0,,995,4.0,0,15
1961396903,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1990801402,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1957773002,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1964412804,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1939765803,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
19715989705,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,30,995,995,995,995,995,,995,,995,995
1966005801,0,236.78461,0,105,995,,0,1,0,995,1,4,0,995,995,995,8,1,995,1,995,0,995,995,995,0,0,995,0,995,995,0,26.0,0,1,1,995,5.0,995,995,0,8,995,995,995,995,-9998,0,995,995,1,995,995,0,,995,3.0,-9998,5
1974589602,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1991743402,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1985821202,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1939765804,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1961110302,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1901280402,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1919187903,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1935331202,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1982908201,0,947.72143,0,106,995,,0,1,0,995,1,4,0,995,995,995,8,1,995,1,995,1,995,995,995,0,0,995,0,995,995,0,0.0,0,1,1,995,7.0,995,995,0,5,995,995,995,995,-9998,0,995,995,1,995,995,0,,995,5.0,-9998,1
1952527103,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1949177101,0,540.3762,0,995,995,,0,0,0,995,0,2,0,995,995,995,995,0,995,6,995,995,0,995,0,0,0,0,995,995,0,995,0.0,0,1,1,995,7.0,995,4,0,7,995,0,995,1,0,0,995,995,995,0,995,0,,995,5.0,0,995
1915609001,0,121.42423,0,105,995,,0,1,0,995,1,4,0,995,995,8,6,0,995,1,995,995,995,995,995,0,0,995,995,995,1,995,13.0,0,1,1,995,4.0,995,995,0,5,995,1,995,0,1,0,995,995,1,995,995,0,,1,2.0,1,4
1944612203,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1974589601,0,644.96559,1,100,995,,0,1,0,995,1,4,0,995,995,995,995,0,995,6,995,995,995,995,995,0,0,995,995,8,0,995,7.0,0,1,1,995,6.0,995,995,0,5,995,1,995,0,1,0,30,995,995,995,995,0,,995,5.0,0,995
1978821402,995,0.0,2,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,3,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1924473904,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
19377275502,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1984042402,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1959130502,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,9,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1982035302,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1981729901,0,93.97294,0,995,995,,0,1,0,995,0,4,0,995,995,7,7,1,995,1,995,0,995,995,995,0,0,995,0,995,995,0,13.0,0,1,1,995,4.0,995,995,0,6,995,995,995,995,-9998,0,995,995,1,995,995,0,,1,2.0,-9998,16
1952527105,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1943881001,0,497.07497,0,995,995,,0,1,0,995,0,4,0,995,995,7,8,0,995,1,995,995,995,6,995,0,0,995,995,995,0,995,0.0,0,1,1,995,4.0,995,995,0,6,995,1,995,0,1,0,995,4,1,995,995,0,,1,2.0,0,7
1901280401,0,614.51795,0,105,995,,0,1,0,995,1,4,0,995,995,995,4,1,995,2,995,1,995,995,995,0,0,995,0,995,995,1,10.0,0,1,1,995,7.0,995,995,0,8,995,995,995,995,-9998,0,995,995,3,995,995,0,,995,5.0,-9998,9
1972799402,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,-9998,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1977114103,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1959462001,1,98.61796,0,106,995,,0,1,0,995,1,1,0,995,995,4,1,0,995,2,995,995,0,6,0,0,0,0,995,995,0,995,10.0,0,1,1,995,7.0,995,995,0,5,995,0,995,1,0,0,995,1,1,0,995,1,,1,5.0,0,18
1967687302,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1926179903,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1917735702,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,7,995,995,,995,1,995,995,,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1998076301,0,103.64487,0,105,995,,1,0,999,995,1,1,999,995,995,995,8,0,995,2,995,995,0,995,0,0,0,1,995,995,0,995,4.0,999,1,1,995,7.0,995,995,0,5,995,0,995,0,0,0,995,995,1,0,995,1,,995,5.0,1,10
1941442504,995,0.0,1,995,6,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1929415002,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
19062916101,0,730.47005,1,106,995,,0,1,0,995,1,1,0,995,995,1,995,1,995,6,995,995,0,995,0,0,0,1,995,11,0,995,7.0,0,1,1,995,7.0,995,995,0,5,995,1,995,0,-9998,0,995,995,995,0,995,0,,1,5.0,-9998,995
19570605905,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1982410901,0,411.42555,0,105,995,,0,1,0,995,1,3,0,995,995,995,8,0,995,1,995,995,0,995,0,0,0,1,995,995,0,995,11.0,0,1,1,995,7.0,995,995,0,5,995,0,995,1,0,0,995,995,1,0,995,0,,995,5.0,1,14
1991595305,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1914074202,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1975087301,0,106.08109,0,102,995,,1,0,0,995,1,4,0,995,995,995,8,0,995,7,995,995,995,995,995,999,0,995,995,995,0,995,20.0,0,1,1,995,7.0,995,995,0,5,995,0,995,0,0,999,995,995,1,995,995,999,,995,5.0,0,17
1902582201,0,125.43776,0,106,995,,0,0,0,995,1,4,0,995,995,995,4,0,995,1,995,995,995,995,995,0,0,995,995,995,0,995,18.0,0,1,1,995,5.0,995,995,0,7,995,1,995,0,1,0,995,995,1,995,995,0,,995,3.0,0,4
1983540802,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,7,995,995,,995,1,995,995,,995,995,995,3,995,995,995,995,995,995,30,995,995,995,995,995,,995,,995,995
19555333402,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,9,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1904432401,0,1918.84385,0,105,995,,0,1,0,995,0,4,0,995,995,995,7,0,995,1,995,0,995,995,995,0,0,995,0,995,995,1,8.0,0,1,1,995,7.0,995,995,0,7,995,995,995,995,0,0,995,995,1,995,995,0,,995,5.0,0,8
19062916102,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,8,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1955889101,0,115.45409,1,105,995,Manhattan Core,0,1,0,995,1,1,0,995,995,995,995,0,995,6,995,1,0,995,1,0,0,1,0,10,995,0,2.0,0,1,1,995,4.0,995,995,0,4,995,995,995,995,0,0,30,995,995,0,995,0,,995,2.0,1,995
1969257302,995,0.0,0,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1912869202,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,7,995,995,,995,1,995,995,,995,995,995,3,995,995,995,995,995,995,30,995,995,995,995,995,,995,,995,995
1900610702,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,1,995,995,,995,995,995,2,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
1966658103,995,0.0,1,995,995,,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,,995,1,995,995,,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,,995,,995,995
